benchmark_id,request_id,true_type,true_subtype,pred_type,pred_subtype,attributes,metadata,attributes_en
1,REC-000897,Service,Maintenance,Service,Consultation,"{""sku"":""SKU-LLCO6KN3"",""upc"":""21963778832"",""name"":""פריט_5v7rd1"",""size"":""L"",""tags"":[""ספורט"",""ספורט"",""אלקטרוניקה"",""ביגוד""],""brand"":""מותג א"",""color"":""גדול"",""price"":90.71,""rating"":""1.2"",""weight"":53.33,""material"":""ניילון"",""inventory"":565,""dimensions"":{""width"":130,""height"":186,""length"":330},""createdDate"":""2025-07-08T11:27:18.887Z"",""description"":""מוצר צעצועים פרמיום"",""lastModified"":""2026-03-05T20:09:59.791Z""}","{""region"":""MENA"",""source"":""Web Scrape"",""status"":""Archived"",""verified"":true,""confidence"":""96.43"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-19T16:55:55.802Z""}","{""sku"":""SKU-LLCO6KN3"",""upc"":""21963778832"",""name"":""Item_5v7rd1"",""size"":""L"",""tags"":[""sports"",""sports"",""electronics"",""clothing""],""brand"":""BrandA"",""color"":""large"",""price"":90.71,""rating"":""1.2"",""weight"":53.33,""material"":""Nylon"",""inventory"":565,""dimensions"":{""width"":130,""height"":186,""length"":330},""createdDate"":""2025-07-08T11:27:18.887Z"",""description"":""A premium toys product"",""lastModified"":""2026-03-05T20:09:59.791Z""}"
1,REC-000898,Security,SSL,Security,Firewall,"{""sku"":""SKU-31FCUIR8"",""upc"":""20049634750"",""name"":""פריט_p29p6"",""size"":""L"",""tags"":[""אלקטרוניקה"",""בית"",""בית"",""צעצועים""],""brand"":""יוקרה"",""color"":""כחול"",""price"":49.11,""rating"":""0.1"",""weight"":22.9,""material"":""ניילון"",""inventory"":479,""dimensions"":{""width"":130,""height"":391,""length"":265},""createdDate"":""2026-03-12T14:54:18.444Z"",""description"":""מוצר מוזיקה דלוקס"",""lastModified"":""2026-03-02T04:49:53.078Z""}","{""region"":""APAC"",""source"":""API"",""status"":""Archived"",""verified"":false,""confidence"":""51.79"",""department"":""Marketing"",""dataQuality"":""Low"",""lastChecked"":""2026-02-28T18:12:23.111Z""}","{""sku"":""SKU-31FCUIR8"",""upc"":""20049634750"",""name"":""Item_p29p6"",""size"":""L"",""tags"":[""electronics"",""home"",""home"",""toys""],""brand"":""Luxury"",""color"":""blue"",""price"":49.11,""rating"":""0.1"",""weight"":22.9,""material"":""Nylon"",""inventory"":479,""dimensions"":{""width"":130,""height"":391,""length"":265},""createdDate"":""2026-03-12T14:54:18.444Z"",""description"":""A deluxe music product"",""lastModified"":""2026-03-02T04:49:53.078Z""}"
1,REC-000899,Security,Access Control,Security,Access Control,"{""sku"":""SKU-S51OOO5I"",""upc"":""701577054137"",""name"":""פריט_hx0no"",""size"":""S"",""tags"":[""בית"",""ריהוט"",""צעצועים""],""brand"":""יוקרה"",""color"":""קטן"",""price"":10.85,""rating"":""4.6"",""weight"":23.32,""material"":""עור"",""inventory"":333,""dimensions"":{""width"":48,""height"":217,""length"":242},""createdDate"":""2026-02-26T00:03:51.936Z"",""description"":""מוצר אמנות גדול"",""lastModified"":""2026-03-14T01:53:38.130Z""}","{""region"":""US"",""source"":""Import"",""status"":""Active"",""verified"":true,""confidence"":""47.55"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-02-28T15:19:28.169Z""}","{""sku"":""SKU-S51OOO5I"",""upc"":""701577054137"",""name"":""Item_hx0no"",""size"":""S"",""tags"":[""home"",""furniture"",""toys""],""brand"":""Luxury"",""color"":""small"",""price"":10.85,""rating"":""4.6"",""weight"":23.32,""material"":""Leather"",""inventory"":333,""dimensions"":{""width"":48,""height"":217,""length"":242},""createdDate"":""2026-02-26T00:03:51.936Z"",""description"":""A large art product"",""lastModified"":""2026-03-14T01:53:38.130Z""}"
1,REC-000900,Transaction,Promotion,Alert,Status,"{""sku"":""SKU-DG7Z2MEY"",""upc"":""395326039366"",""name"":""פריט_goi6tl"",""size"":""One Size"",""tags"":[""אלקטרוניקה""],""brand"":""מותג חנות"",""color"":""סטנדרטי"",""price"":69.88,""rating"":""3.2"",""weight"":87.17,""material"":""צמר"",""inventory"":150,""dimensions"":{""width"":240,""height"":66,""length"":174},""createdDate"":""2025-12-26T06:51:04.895Z"",""description"":""מוצר ביגוד דלוקס"",""lastModified"":""2026-02-26T19:57:17.225Z""}","{""region"":""LATAM"",""source"":""API"",""status"":""Archived"",""verified"":true,""confidence"":""73.84"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-02-27T22:07:43.575Z""}","{""sku"":""SKU-DG7Z2MEY"",""upc"":""395326039366"",""name"":""Item_goi6tl"",""size"":""One Size"",""tags"":[""electronics""],""brand"":""Store Brand"",""color"":""standard"",""price"":69.88,""rating"":""3.2"",""weight"":87.17,""material"":""Wool"",""inventory"":150,""dimensions"":{""width"":240,""height"":66,""length"":174},""createdDate"":""2025-12-26T06:51:04.895Z"",""description"":""A deluxe clothing product"",""lastModified"":""2026-02-26T19:57:17.225Z""}"
1,REC-000901,Return,Expired,Communication,Chat,"{""sku"":""SKU-LEFQUFJ3"",""upc"":""556968808592"",""name"":""פריט_cku6rd"",""size"":""XS"",""tags"":[""ביגוד"",""בית"",""אלקטרוניקה""],""brand"":""מותג חנות"",""color"":""סטנדרטי"",""price"":86.51,""rating"":""1.8"",""weight"":77.58,""material"":""משי"",""inventory"":830,""dimensions"":{""width"":120,""height"":102,""length"":453},""createdDate"":""2026-03-01T20:32:06.970Z"",""description"":""מוצר ריהוט מקצועי"",""lastModified"":""2026-03-02T03:04:17.093Z""}","{""region"":""US"",""source"":""API"",""status"":""Active"",""verified"":false,""confidence"":""80.06"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-03T02:47:43.036Z""}","{""sku"":""SKU-LEFQUFJ3"",""upc"":""556968808592"",""name"":""Item_cku6rd"",""size"":""XS"",""tags"":[""clothing"",""home"",""electronics""],""brand"":""Store Brand"",""color"":""standard"",""price"":86.51,""rating"":""1.8"",""weight"":77.58,""material"":""Silk"",""inventory"":830,""dimensions"":{""width"":120,""height"":102,""length"":453},""createdDate"":""2026-03-01T20:32:06.970Z"",""description"":""A professional furniture product"",""lastModified"":""2026-03-02T03:04:17.093Z""}"
1,REC-000902,Feedback,Bug Report,Payment,Subscription,"{""sku"":""SKU-C861Z699"",""upc"":""978514966707"",""name"":""פריט_3wl2l"",""size"":""XS"",""tags"":[""ביגוד"",""ספורט"",""מזון"",""אמנות""],""brand"":""פרמיום"",""color"":""צרכני"",""price"":52.54,""rating"":""5.0"",""weight"":54.16,""material"":""כותנה"",""inventory"":242,""dimensions"":{""width"":227,""height"":110,""length"":369},""createdDate"":""2025-05-04T07:51:14.970Z"",""description"":""מוצר מוזיקה פרמיום"",""lastModified"":""2026-03-05T18:19:05.800Z""}","{""region"":""APAC"",""source"":""API"",""status"":""Active"",""verified"":true,""confidence"":""92.21"",""department"":""Support"",""dataQuality"":""High"",""lastChecked"":""2026-03-26T16:07:40.002Z""}","{""sku"":""SKU-C861Z699"",""upc"":""978514966707"",""name"":""Item_3wl2l"",""size"":""XS"",""tags"":[""clothing"",""sports"",""food"",""art""],""brand"":""Premium"",""color"":""consumer"",""price"":52.54,""rating"":""5.0"",""weight"":54.16,""material"":""Cotton"",""inventory"":242,""dimensions"":{""width"":227,""height"":110,""length"":369},""createdDate"":""2025-05-04T07:51:14.970Z"",""description"":""A premium music product"",""lastModified"":""2026-03-05T18:19:05.800Z""}"
1,REC-000903,Transaction,Insurance,Communication,In App Message,"{""sku"":""SKU-A7LDW314"",""upc"":""214583702844"",""name"":""פריט_rzlco"",""size"":""M"",""tags"":[""ספרים"",""בית""],""brand"":""מותג ג"",""color"":""קטן"",""price"":33.19,""rating"":""4.3"",""weight"":39.47,""material"":""ניילון"",""inventory"":947,""dimensions"":{""width"":199,""height"":138,""length"":165},""createdDate"":""2026-02-24T21:57:01.067Z"",""description"":""מוצר צעצועים דלוקס"",""lastModified"":""2026-03-19T12:20:06.232Z""}","{""region"":""LATAM"",""source"":""Web Scrape"",""status"":""Archived"",""verified"":true,""confidence"":""67.95"",""department"":""Sales"",""dataQuality"":""Low"",""lastChecked"":""2026-03-12T17:20:59.016Z""}","{""sku"":""SKU-A7LDW314"",""upc"":""214583702844"",""name"":""Item_rzlco"",""size"":""M"",""tags"":[""books"",""home""],""brand"":""BrandC"",""color"":""small"",""price"":33.19,""rating"":""4.3"",""weight"":39.47,""material"":""Nylon"",""inventory"":947,""dimensions"":{""width"":199,""height"":138,""length"":165},""createdDate"":""2026-02-24T21:57:01.067Z"",""description"":""A deluxe toys product"",""lastModified"":""2026-03-19T12:20:06.232Z""}"
1,REC-000904,Feedback,Negative,Service,Express,"{""sku"":""SKU-YHWIZ1WC"",""upc"":""18635342593"",""name"":""פריט_1juorp"",""size"":""L"",""tags"":[""ספורט"",""צעצועים"",""ספורט"",""מזון""],""brand"":""מותג ה"",""color"":""גדול"",""price"":12.91,""rating"":""2.0"",""weight"":96.32,""material"":""פוליאסטר"",""inventory"":565,""dimensions"":{""width"":3,""height"":398,""length"":195},""createdDate"":""2025-07-14T18:55:25.944Z"",""description"":""מוצר מוזיקה צרכני"",""lastModified"":""2026-02-26T12:36:53.445Z""}","{""region"":""EU"",""source"":""Import"",""status"":""Pending"",""verified"":true,""confidence"":""66.57"",""department"":""Marketing"",""dataQuality"":""Low"",""lastChecked"":""2026-03-24T16:44:57.882Z""}","{""sku"":""SKU-YHWIZ1WC"",""upc"":""18635342593"",""name"":""Item_1juorp"",""size"":""L"",""tags"":[""sports"",""toys"",""sports"",""food""],""brand"":""BrandE"",""color"":""large"",""price"":12.91,""rating"":""2.0"",""weight"":96.32,""material"":""Polyester"",""inventory"":565,""dimensions"":{""width"":3,""height"":398,""length"":195},""createdDate"":""2025-07-14T18:55:25.944Z"",""description"":""A consumer music product"",""lastModified"":""2026-02-26T12:36:53.445Z""}"
1,REC-000905,Marketing,PR,User,Individual,"{""sku"":""SKU-KXEVM3Z4"",""upc"":""805731834114"",""name"":""פריט_ze8hvj"",""size"":""XXL"",""tags"":[""ביגוד"",""בית"",""אמנות""],""brand"":""תקציב"",""color"":""דלוקס"",""price"":93.22,""rating"":""4.9"",""weight"":24.71,""material"":""פלסטיק"",""inventory"":729,""dimensions"":{""width"":458,""height"":336,""length"":150},""createdDate"":""2025-12-19T05:40:15.922Z"",""description"":""מוצר מזון קטן"",""lastModified"":""2026-03-12T12:40:16.927Z""}","{""region"":""MENA"",""source"":""User Submission"",""status"":""Active"",""verified"":true,""confidence"":""42.66"",""department"":""Support"",""dataQuality"":""High"",""lastChecked"":""2026-03-14T02:57:38.283Z""}","{""sku"":""SKU-KXEVM3Z4"",""upc"":""805731834114"",""name"":""Item_ze8hvj"",""size"":""XXL"",""tags"":[""clothing"",""home"",""art""],""brand"":""Budget"",""color"":""deluxe"",""price"":93.22,""rating"":""4.9"",""weight"":24.71,""material"":""Plastic"",""inventory"":729,""dimensions"":{""width"":458,""height"":336,""length"":150},""createdDate"":""2025-12-19T05:40:15.922Z"",""description"":""A small food product"",""lastModified"":""2026-03-12T12:40:16.927Z""}"
1,REC-000906,Content,Document,Document,License,"{""sku"":""SKU-L8FPJJGF"",""upc"":""336029738764"",""name"":""פריט_34yxl"",""size"":""XXL"",""tags"":[""ביגוד"",""אלקטרוניקה""],""brand"":""מותג ב"",""color"":""דלוקס"",""price"":37.86,""rating"":""0.4"",""weight"":3.41,""material"":""פוליאסטר"",""inventory"":384,""dimensions"":{""width"":325,""height"":154,""length"":334},""createdDate"":""2025-05-20T03:34:41.718Z"",""description"":""מוצר אמנות צרכני"",""lastModified"":""2026-02-27T16:54:13.285Z""}","{""region"":""LATAM"",""source"":""Import"",""status"":""Inactive"",""verified"":true,""confidence"":""36.30"",""department"":""Sales"",""dataQuality"":""Low"",""lastChecked"":""2026-03-20T16:06:42.888Z""}","{""sku"":""SKU-L8FPJJGF"",""upc"":""336029738764"",""name"":""Item_34yxl"",""size"":""XXL"",""tags"":[""clothing"",""electronics""],""brand"":""BrandB"",""color"":""deluxe"",""price"":37.86,""rating"":""0.4"",""weight"":3.41,""material"":""Polyester"",""inventory"":384,""dimensions"":{""width"":325,""height"":154,""length"":334},""createdDate"":""2025-05-20T03:34:41.718Z"",""description"":""A consumer art product"",""lastModified"":""2026-02-27T16:54:13.285Z""}"
1,REC-000907,Content,Presentation,Account,Developer,"{""sku"":""SKU-NZRWVETS"",""upc"":""769864362255"",""name"":""פריט_5yunbd"",""size"":""M"",""tags"":[""צעצועים"",""מוזיקה"",""ריהוט""],""brand"":""מותג א"",""color"":""פרמיום"",""price"":60.13,""rating"":""3.2"",""weight"":10.55,""material"":""עץ"",""inventory"":488,""dimensions"":{""width"":279,""height"":84,""length"":470},""createdDate"":""2026-01-07T01:38:22.867Z"",""description"":""מוצר ריהוט כחול"",""lastModified"":""2026-02-28T19:32:56.070Z""}","{""region"":""APAC"",""source"":""Web Scrape"",""status"":""Inactive"",""verified"":true,""confidence"":""60.33"",""department"":""Operations"",""dataQuality"":""Low"",""lastChecked"":""2026-03-06T22:52:38.592Z""}","{""sku"":""SKU-NZRWVETS"",""upc"":""769864362255"",""name"":""Item_5yunbd"",""size"":""M"",""tags"":[""toys"",""music"",""furniture""],""brand"":""BrandA"",""color"":""premium"",""price"":60.13,""rating"":""3.2"",""weight"":10.55,""material"":""Wood"",""inventory"":488,""dimensions"":{""width"":279,""height"":84,""length"":470},""createdDate"":""2026-01-07T01:38:22.867Z"",""description"":""A blue furniture product"",""lastModified"":""2026-02-28T19:32:56.070Z""}"
1,REC-000908,System,Backup,Service,Maintenance,"{""sku"":""SKU-I3U1DRM0"",""upc"":""634259155554"",""name"":""פריט_2d575m"",""size"":""S"",""tags"":[""מזון""],""brand"":""מותג ה"",""color"":""בסיסי"",""price"":94.71,""rating"":""4.5"",""weight"":31.15,""material"":""זכוכית"",""inventory"":230,""dimensions"":{""width"":192,""height"":122,""length"":301},""createdDate"":""2025-07-18T11:42:53.932Z"",""description"":""מוצר אמנות צרכני"",""lastModified"":""2026-02-26T10:29:20.799Z""}","{""region"":""LATAM"",""source"":""API"",""status"":""Archived"",""verified"":false,""confidence"":""59.18"",""department"":""Finance"",""dataQuality"":""High"",""lastChecked"":""2026-03-06T07:46:17.155Z""}","{""sku"":""SKU-I3U1DRM0"",""upc"":""634259155554"",""name"":""Item_2d575m"",""size"":""S"",""tags"":[""food""],""brand"":""BrandE"",""color"":""basic"",""price"":94.71,""rating"":""4.5"",""weight"":31.15,""material"":""Glass"",""inventory"":230,""dimensions"":{""width"":192,""height"":122,""length"":301},""createdDate"":""2025-07-18T11:42:53.932Z"",""description"":""A consumer art product"",""lastModified"":""2026-02-26T10:29:20.799Z""}"
1,REC-000909,Content,Comment,Document,Certificate,"{""sku"":""SKU-PUNZLZRD"",""upc"":""850857726979"",""name"":""פריט_mwvgzq"",""size"":""XS"",""tags"":[""צעצועים""],""brand"":""מותג ב"",""color"":""צרכני"",""price"":23.13,""rating"":""1.2"",""weight"":59.97,""material"":""מתכת"",""inventory"":3,""dimensions"":{""width"":168,""height"":463,""length"":193},""createdDate"":""2025-09-07T22:45:21.205Z"",""description"":""מוצר מזון צרכני"",""lastModified"":""2026-03-11T16:13:08.875Z""}","{""region"":""EU"",""source"":""Manual Entry"",""status"":""Inactive"",""verified"":false,""confidence"":""1.57"",""department"":""Marketing"",""dataQuality"":""High"",""lastChecked"":""2026-02-26T06:43:30.954Z""}","{""sku"":""SKU-PUNZLZRD"",""upc"":""850857726979"",""name"":""Item_mwvgzq"",""size"":""XS"",""tags"":[""toys""],""brand"":""BrandB"",""color"":""consumer"",""price"":23.13,""rating"":""1.2"",""weight"":59.97,""material"":""Metal"",""inventory"":3,""dimensions"":{""width"":168,""height"":463,""length"":193},""createdDate"":""2025-09-07T22:45:21.205Z"",""description"":""A consumer food product"",""lastModified"":""2026-03-11T16:13:08.875Z""}"
1,REC-000910,Account,Nonprofit,Account,Government,"{""sku"":""SKU-FE0EYXL9"",""upc"":""63996648017"",""name"":""פריט_jl6jte"",""size"":""L"",""tags"":[""מזון"",""ביגוד"",""מוזיקה""],""brand"":""פרמיום"",""color"":""צרכני"",""price"":16.91,""rating"":""0.5"",""weight"":73.05,""material"":""משי"",""inventory"":147,""dimensions"":{""width"":418,""height"":120,""length"":239},""createdDate"":""2025-09-03T22:31:29.964Z"",""description"":""מוצר מוזיקה סטנדרטי"",""lastModified"":""2026-03-22T03:02:39.839Z""}","{""region"":""EU"",""source"":""Import"",""status"":""Archived"",""verified"":false,""confidence"":""30.95"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-03-03T07:59:15.295Z""}","{""sku"":""SKU-FE0EYXL9"",""upc"":""63996648017"",""name"":""Item_jl6jte"",""size"":""L"",""tags"":[""food"",""clothing"",""music""],""brand"":""Premium"",""color"":""consumer"",""price"":16.91,""rating"":""0.5"",""weight"":73.05,""material"":""Silk"",""inventory"":147,""dimensions"":{""width"":418,""height"":120,""length"":239},""createdDate"":""2025-09-03T22:31:29.964Z"",""description"":""A standard music product"",""lastModified"":""2026-03-22T03:02:39.839Z""}"
1,REC-000911,Complaint,Discriminatory,Service,Express,"{""sku"":""SKU-22W84K0C"",""upc"":""522346110636"",""name"":""פריט_cscptn"",""size"":""S"",""tags"":[""ריהוט""],""brand"":""מותג א"",""color"":""אדום"",""price"":67.06,""rating"":""2.6"",""weight"":82.1,""material"":""כותנה"",""inventory"":536,""dimensions"":{""width"":80,""height"":321,""length"":472},""createdDate"":""2025-05-19T12:36:30.138Z"",""description"":""מוצר אמנות פרמיום"",""lastModified"":""2026-03-14T05:50:53.521Z""}","{""region"":""APAC"",""source"":""Web Scrape"",""status"":""Active"",""verified"":false,""confidence"":""4.86"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-02T08:18:12.392Z""}","{""sku"":""SKU-22W84K0C"",""upc"":""522346110636"",""name"":""Item_cscptn"",""size"":""S"",""tags"":[""furniture""],""brand"":""BrandA"",""color"":""red"",""price"":67.06,""rating"":""2.6"",""weight"":82.1,""material"":""Cotton"",""inventory"":536,""dimensions"":{""width"":80,""height"":321,""length"":472},""createdDate"":""2025-05-19T12:36:30.138Z"",""description"":""A premium art product"",""lastModified"":""2026-03-14T05:50:53.521Z""}"
1,REC-000912,Product,Rental,Product,Licensed,"{""sku"":""SKU-0V530UF4"",""upc"":""489292360690"",""name"":""פריט_kilk29"",""size"":""M"",""tags"":[""ביגוד"",""מזון"",""אלקטרוניקה"",""ריהוט"",""מוזיקה""],""brand"":""מותג ג"",""color"":""דלוקס"",""price"":31.77,""rating"":""3.3"",""weight"":10.09,""material"":""צמר"",""inventory"":400,""dimensions"":{""width"":210,""height"":9,""length"":152},""createdDate"":""2026-02-20T23:20:17.230Z"",""description"":""מוצר מזון מקצועי"",""lastModified"":""2026-03-24T17:20:42.186Z""}","{""region"":""MENA"",""source"":""User Submission"",""status"":""Pending"",""verified"":true,""confidence"":""45.94"",""department"":""Support"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-12T19:03:23.984Z""}","{""sku"":""SKU-0V530UF4"",""upc"":""489292360690"",""name"":""Item_kilk29"",""size"":""M"",""tags"":[""clothing"",""food"",""electronics"",""furniture"",""music""],""brand"":""BrandC"",""color"":""deluxe"",""price"":31.77,""rating"":""3.3"",""weight"":10.09,""material"":""Wool"",""inventory"":400,""dimensions"":{""width"":210,""height"":9,""length"":152},""createdDate"":""2026-02-20T23:20:17.230Z"",""description"":""A professional food product"",""lastModified"":""2026-03-24T17:20:42.186Z""}"
1,REC-000913,Marketing,Referral,Marketing,Event,"{""sku"":""SKU-TZD0OTNF"",""upc"":""409664220938"",""name"":""פריט_ly7rnk"",""size"":""M"",""tags"":[""ביגוד""],""brand"":""תקציב"",""color"":""כחול"",""price"":54.92,""rating"":""1.5"",""weight"":72.75,""material"":""עור"",""inventory"":976,""dimensions"":{""width"":17,""height"":172,""length"":93},""createdDate"":""2025-04-27T23:16:31.135Z"",""description"":""מוצר מזון דלוקס"",""lastModified"":""2026-03-17T00:04:45.199Z""}","{""region"":""APAC"",""source"":""Manual Entry"",""status"":""Inactive"",""verified"":false,""confidence"":""10.74"",""department"":""Sales"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-01T21:34:38.187Z""}","{""sku"":""SKU-TZD0OTNF"",""upc"":""409664220938"",""name"":""Item_ly7rnk"",""size"":""M"",""tags"":[""clothing""],""brand"":""Budget"",""color"":""blue"",""price"":54.92,""rating"":""1.5"",""weight"":72.75,""material"":""Leather"",""inventory"":976,""dimensions"":{""width"":17,""height"":172,""length"":93},""createdDate"":""2025-04-27T23:16:31.135Z"",""description"":""A deluxe food product"",""lastModified"":""2026-03-17T00:04:45.199Z""}"
1,REC-000914,Complaint,Communication,Complaint,Privacy,"{""sku"":""SKU-JXXB40C5"",""upc"":""156669636538"",""name"":""פריט_i8oh0d"",""size"":""M"",""tags"":[""מוזיקה"",""צעצועים"",""ריהוט"",""ספרים"",""צעצועים""],""brand"":""מותג חנות"",""color"":""גדול"",""price"":39.88,""rating"":""3.7"",""weight"":72.27,""material"":""צמר"",""inventory"":916,""dimensions"":{""width"":481,""height"":479,""length"":369},""createdDate"":""2025-10-26T05:43:07.533Z"",""description"":""מוצר אלקטרוניקה כחול"",""lastModified"":""2026-03-01T11:49:22.977Z""}","{""region"":""APAC"",""source"":""Manual Entry"",""status"":""Active"",""verified"":false,""confidence"":""99.85"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-03-07T03:07:50.841Z""}","{""sku"":""SKU-JXXB40C5"",""upc"":""156669636538"",""name"":""Item_i8oh0d"",""size"":""M"",""tags"":[""music"",""toys"",""furniture"",""books"",""toys""],""brand"":""Store Brand"",""color"":""large"",""price"":39.88,""rating"":""3.7"",""weight"":72.27,""material"":""Wool"",""inventory"":916,""dimensions"":{""width"":481,""height"":479,""length"":369},""createdDate"":""2025-10-26T05:43:07.533Z"",""description"":""A blue electronics product"",""lastModified"":""2026-03-01T11:49:22.977Z""}"
1,REC-000915,Content,Spreadsheet,Service,Premium,"{""sku"":""SKU-N387RBFM"",""upc"":""783180210901"",""name"":""פריט_er7nm7"",""size"":""One Size"",""tags"":[""בית"",""ספורט"",""ספורט""],""brand"":""פרמיום"",""color"":""סטנדרטי"",""price"":11.23,""rating"":""4.1"",""weight"":56.86,""material"":""צמר"",""inventory"":46,""dimensions"":{""width"":96,""height"":198,""length"":275},""createdDate"":""2026-01-14T17:16:56.801Z"",""description"":""מוצר מוזיקה סטנדרטי"",""lastModified"":""2026-03-08T03:12:07.783Z""}","{""region"":""LATAM"",""source"":""User Submission"",""status"":""Inactive"",""verified"":true,""confidence"":""58.85"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-02-28T02:54:52.934Z""}","{""sku"":""SKU-N387RBFM"",""upc"":""783180210901"",""name"":""Item_er7nm7"",""size"":""One Size"",""tags"":[""home"",""sports"",""sports""],""brand"":""Premium"",""color"":""standard"",""price"":11.23,""rating"":""4.1"",""weight"":56.86,""material"":""Wool"",""inventory"":46,""dimensions"":{""width"":96,""height"":198,""length"":275},""createdDate"":""2026-01-14T17:16:56.801Z"",""description"":""A standard music product"",""lastModified"":""2026-03-08T03:12:07.783Z""}"
1,REC-000916,Complaint,Communication,Complaint,Safety,"{""sku"":""SKU-FISTCPAH"",""upc"":""841156251690"",""name"":""פריט_m6odo8"",""size"":""XL"",""tags"":[""ביגוד"",""בית"",""ספרים"",""מוזיקה""],""brand"":""מותג ג"",""color"":""אדום"",""price"":14.11,""rating"":""1.0"",""weight"":24.12,""material"":""כותנה"",""inventory"":584,""dimensions"":{""width"":95,""height"":294,""length"":258},""createdDate"":""2026-01-09T08:09:16.949Z"",""description"":""מוצר ספרים בסיסי"",""lastModified"":""2026-03-02T13:08:26.639Z""}","{""region"":""LATAM"",""source"":""Import"",""status"":""Inactive"",""verified"":false,""confidence"":""81.22"",""department"":""Sales"",""dataQuality"":""Low"",""lastChecked"":""2026-03-09T07:21:25.647Z""}","{""sku"":""SKU-FISTCPAH"",""upc"":""841156251690"",""name"":""Item_m6odo8"",""size"":""XL"",""tags"":[""clothing"",""home"",""books"",""music""],""brand"":""BrandC"",""color"":""red"",""price"":14.11,""rating"":""1.0"",""weight"":24.12,""material"":""Cotton"",""inventory"":584,""dimensions"":{""width"":95,""height"":294,""length"":258},""createdDate"":""2026-01-09T08:09:16.949Z"",""description"":""A basic books product"",""lastModified"":""2026-03-02T13:08:26.639Z""}"
1,REC-000917,Event,Workshop,Service,Express,"{""sku"":""SKU-U3RJR1MM"",""upc"":""604762250172"",""name"":""פריט_b8kq6a"",""size"":""L"",""tags"":[""ביגוד"",""אלקטרוניקה"",""ריהוט""],""brand"":""מותג ה"",""color"":""אדום"",""price"":5.17,""rating"":""1.1"",""weight"":69.18,""material"":""כותנה"",""inventory"":483,""dimensions"":{""width"":486,""height"":452,""length"":282},""createdDate"":""2026-03-16T19:59:07.312Z"",""description"":""מוצר אמנות מקצועי"",""lastModified"":""2026-03-25T03:53:49.152Z""}","{""region"":""US"",""source"":""User Submission"",""status"":""Inactive"",""verified"":true,""confidence"":""55.37"",""department"":""Sales"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-15T03:13:19.525Z""}","{""sku"":""SKU-U3RJR1MM"",""upc"":""604762250172"",""name"":""Item_b8kq6a"",""size"":""L"",""tags"":[""clothing"",""electronics"",""furniture""],""brand"":""BrandE"",""color"":""red"",""price"":5.17,""rating"":""1.1"",""weight"":69.18,""material"":""Cotton"",""inventory"":483,""dimensions"":{""width"":486,""height"":452,""length"":282},""createdDate"":""2026-03-16T19:59:07.312Z"",""description"":""A professional art product"",""lastModified"":""2026-03-25T03:53:49.152Z""}"
1,REC-000918,Document,Warranty,Document,Invoice,"{""sku"":""SKU-PZ46WX6F"",""upc"":""347871102909"",""name"":""פריט_lqyzol"",""size"":""One Size"",""tags"":[""ספורט""],""brand"":""מותג ה"",""color"":""צרכני"",""price"":11.76,""rating"":""0.6"",""weight"":98.68,""material"":""עץ"",""inventory"":22,""dimensions"":{""width"":497,""height"":193,""length"":332},""createdDate"":""2025-10-10T12:48:07.559Z"",""description"":""מוצר צעצועים דלוקס"",""lastModified"":""2026-03-11T22:38:57.887Z""}","{""region"":""LATAM"",""source"":""User Submission"",""status"":""Pending"",""verified"":true,""confidence"":""3.61"",""department"":""Sales"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-12T08:50:54.081Z""}","{""sku"":""SKU-PZ46WX6F"",""upc"":""347871102909"",""name"":""Item_lqyzol"",""size"":""One Size"",""tags"":[""sports""],""brand"":""BrandE"",""color"":""consumer"",""price"":11.76,""rating"":""0.6"",""weight"":98.68,""material"":""Wood"",""inventory"":22,""dimensions"":{""width"":497,""height"":193,""length"":332},""createdDate"":""2025-10-10T12:48:07.559Z"",""description"":""A deluxe toys product"",""lastModified"":""2026-03-11T22:38:57.887Z""}"
