benchmark_id,request_id,true_type,true_subtype,pred_type,pred_subtype,attributes,metadata,en_attributes,confidence
2,REC-001048,Content,Comment,User,Corporate,"{""sku"": ""SKU-WY8X6PSM"", ""upc"": ""796504171389"", ""name"": ""Article_7kb8b"", ""size"": ""S"", ""tags"": [""livres"", ""vêtements"", ""jouets"", ""sport"", ""nourriture""], ""brand"": ""Économique"", ""color"": ""rouge"", ""price"": 88.24, ""rating"": ""0.2"", ""weight"": 35.25, ""material"": ""Cuir"", ""inventory"": 985, ""dimensions"": {""width"": 31, ""height"": 418, ""length"": 447}, ""createdDate"": ""2026-02-19T14:32:27.431Z"", ""description"": ""Un produit de mobilier professionnel"", ""lastModified"": ""2026-03-09T17:49:57.560Z""}","{""region"": ""APAC"", ""source"": ""Saisie Manuelle"", ""status"": ""Inactif"", ""verified"": false, ""confidence"": ""3.22"", ""department"": ""Ventes"", ""dataQuality"": ""Élevée"", ""lastChecked"": ""2026-03-13T19:29:58.703Z""}","{""sku"":""SKU-WY8X6PSM"",""upc"":""796504171389"",""name"":""Item_7kb8b"",""size"":""S"",""tags"":[""books"",""clothing"",""toys"",""sports"",""food""],""brand"":""Budget"",""color"":""red"",""price"":88.24,""rating"":""0.2"",""weight"":35.25,""material"":""Leather"",""inventory"":985,""dimensions"":{""width"":31,""height"":418,""length"":447},""createdDate"":""2026-02-19T14:32:27.431Z"",""description"":""A professional furniture product"",""lastModified"":""2026-03-09T17:49:57.560Z""}",0.032
2,REC-001049,Marketing,Webinar,Event,Hybrid,"{""sku"": ""SKU-6KYDU2A7"", ""upc"": ""625358149898"", ""name"": ""Article_60f7ea"", ""size"": ""One Size"", ""tags"": [""meubles"", ""musique"", ""vêtements"", ""sport"", ""maison""], ""brand"": ""MarqueB"", ""color"": ""bleu"", ""price"": 32.07, ""rating"": ""3.0"", ""weight"": 69.43, ""material"": ""Nylon"", ""inventory"": 224, ""dimensions"": {""width"": 436, ""height"": 219, ""length"": 4}, ""createdDate"": ""2025-04-06T23:13:09.148Z"", ""description"": ""Un produit de alimentation basique"", ""lastModified"": ""2026-03-18T12:44:37.145Z""}","{""region"": ""APAC"", ""source"": ""Soumission Utilisateur"", ""status"": ""Actif"", ""verified"": true, ""confidence"": ""68.23"", ""department"": ""Support"", ""dataQuality"": ""Faible"", ""lastChecked"": ""2026-03-12T21:09:53.220Z""}","{""sku"":""SKU-6KYDU2A7"",""upc"":""625358149898"",""name"":""Item_60f7ea"",""size"":""One Size"",""tags"":[""furniture"",""music"",""clothing"",""sports"",""home""],""brand"":""BrandB"",""color"":""blue"",""price"":32.07,""rating"":""3.0"",""weight"":69.43,""material"":""Nylon"",""inventory"":224,""dimensions"":{""width"":436,""height"":219,""length"":4},""createdDate"":""2025-04-06T23:13:09.148Z"",""description"":""A basic food product"",""lastModified"":""2026-03-18T12:44:37.145Z""}",0.682
2,REC-001050,Shipping,Express,Analytics,User,,"{""region"": ""EU"", ""source"": ""API"", ""status"": ""Inactif"", ""verified"": true, ""confidence"": ""14.88"", ""department"": ""Finance"", ""dataQuality"": ""Faible"", ""lastChecked"": ""2026-03-01T18:16:09.468Z""}",,0.149
2,REC-001051,Alert,Debug,Alert,Reminder,"{""sku"": ""SKU-OEQS3NEM"", ""upc"": ""295531026296"", ""name"": ""Article_cvwly3"", ""size"": ""XL"", ""tags"": [""jouets"", ""sport"", ""électronique""], ""brand"": ""Générique"", ""color"": ""bleu"", ""price"": 51.88, ""rating"": ""3.4"", ""weight"": 15.04, ""material"": ""Plastique"", ""inventory"": 153, ""dimensions"": {""width"": 40, ""height"": 85, ""length"": 361}, ""createdDate"": ""2025-08-24T22:19:41.444Z"", ""description"": ""Un produit de vêtements grand public"", ""lastModified"": ""2026-02-27T10:41:24.852Z""}","{""region"": ""US"", ""source"": ""API"", ""status"": ""Révision"", ""verified"": false, ""confidence"": ""91.11"", ""department"": ""Opérations"", ""dataQuality"": ""Moyenne"", ""lastChecked"": ""2026-03-12T13:59:08.329Z""}","{""sku"":""SKU-OEQS3NEM"",""upc"":""295531026296"",""name"":""Item_cvwly3"",""size"":""XL"",""tags"":[""toys"",""sports"",""electronics""],""brand"":""Generic"",""color"":""blue"",""price"":51.88,""rating"":""3.4"",""weight"":15.04,""material"":""Plastic"",""inventory"":153,""dimensions"":{""width"":40,""height"":85,""length"":361},""createdDate"":""2025-08-24T22:19:41.444Z"",""description"":""A consumer clothing product"",""lastModified"":""2026-02-27T10:41:24.852Z""}",0.911
2,REC-001052,Support,Callback,Support,Escalation,"{""sku"": ""SKU-6E8F2WEU"", ""upc"": ""163137020544"", ""name"": ""Article_zodufc"", ""size"": ""XXL"", ""tags"": [""meubles"", ""électronique"", ""sport"", ""électronique"", ""jouets""], ""brand"": ""Premium"", ""color"": ""grand"", ""price"": 34.32, ""rating"": ""4.4"", ""weight"": 59.01, ""material"": ""Nylon"", ""inventory"": 145, ""dimensions"": {""width"": 205, ""height"": 444, ""length"": 6}, ""createdDate"": ""2025-11-22T17:23:01.605Z"", ""description"": ""Un produit de vêtements standard"", ""lastModified"": ""2026-03-24T09:38:12.031Z""}","{""region"": ""APAC"", ""source"": ""API"", ""status"": ""Archivé"", ""verified"": true, ""confidence"": ""87.42"", ""department"": ""Marketing"", ""dataQuality"": ""Élevée"", ""lastChecked"": ""2026-02-26T23:44:29.787Z""}","{""sku"":""SKU-6E8F2WEU"",""upc"":""163137020544"",""name"":""Item_zodufc"",""size"":""XXL"",""tags"":[""furniture"",""electronics"",""sports"",""electronics"",""toys""],""brand"":""Premium"",""color"":""large"",""price"":34.32,""rating"":""4.4"",""weight"":59.01,""material"":""Nylon"",""inventory"":145,""dimensions"":{""width"":205,""height"":444,""length"":6},""createdDate"":""2025-11-22T17:23:01.605Z"",""description"":""A standard clothing product"",""lastModified"":""2026-03-24T09:38:12.031Z""}",0.874
2,REC-001053,Analytics,Engagement,Analytics,Cohort,"{""sku"": ""SKU-FXKAL8UE"", ""upc"": ""89679852649"", ""name"": ""Article_wkk399"", ""size"": ""XXL"", ""tags"": [""jouets"", ""jouets"", ""maison"", ""art"", ""meubles""], ""brand"": ""MarqueA"", ""color"": ""professionnel"", ""price"": 64.62, ""rating"": ""4.0"", ""weight"": 45.07, ""material"": ""Coton"", ""inventory"": 362, ""dimensions"": {""width"": 46, ""height"": 317, ""length"": 404}, ""createdDate"": ""2025-11-24T19:26:09.380Z"", ""description"": ""Un produit de art premium"", ""lastModified"": ""2026-03-03T15:20:39.104Z""}","{""region"": ""APAC"", ""source"": ""Extraction Web"", ""status"": ""Archivé"", ""verified"": false, ""confidence"": ""71.08"", ""department"": ""Marketing"", ""dataQuality"": ""Moyenne"", ""lastChecked"": ""2026-03-09T08:19:39.401Z""}","{""sku"":""SKU-FXKAL8UE"",""upc"":""89679852649"",""name"":""Item_wkk399"",""size"":""XXL"",""tags"":[""toys"",""toys"",""home"",""art"",""furniture""],""brand"":""BrandA"",""color"":""professional"",""price"":64.62,""rating"":""4.0"",""weight"":45.07,""material"":""Cotton"",""inventory"":362,""dimensions"":{""width"":46,""height"":317,""length"":404},""createdDate"":""2025-11-24T19:26:09.380Z"",""description"":""A premium art product"",""lastModified"":""2026-03-03T15:20:39.104Z""}",0.711
2,REC-001054,Security,Firewall,Analytics,Revenue,"{""sku"": ""SKU-70CS1SIT"", ""upc"": ""33004533446"", ""name"": ""Article_pw2ojc"", ""size"": ""L"", ""tags"": [""maison"", ""maison"", ""vêtements""], ""brand"": ""Premium"", ""color"": ""grand"", ""price"": 94.78, ""rating"": ""3.2"", ""weight"": 3.93, ""material"": ""Coton"", ""inventory"": 467, ""dimensions"": {""width"": 396, ""height"": 388, ""length"": 453}, ""createdDate"": ""2025-08-27T04:33:02.825Z"", ""description"": ""Un produit de sport bleu"", ""lastModified"": ""2026-03-22T02:45:18.787Z""}","{""region"": ""MENA"", ""source"": ""Extraction Web"", ""status"": ""En attente"", ""verified"": false, ""confidence"": ""82.85"", ""department"": ""Finance"", ""dataQuality"": ""Moyenne"", ""lastChecked"": ""2026-03-06T15:25:26.866Z""}","{""sku"":""SKU-70CS1SIT"",""upc"":""33004533446"",""name"":""Item_pw2ojc"",""size"":""L"",""tags"":[""home"",""home"",""clothing""],""brand"":""Premium"",""color"":""large"",""price"":94.78,""rating"":""3.2"",""weight"":3.93,""material"":""Cotton"",""inventory"":467,""dimensions"":{""width"":396,""height"":388,""length"":453},""createdDate"":""2025-08-27T04:33:02.825Z"",""description"":""A blue sports product"",""lastModified"":""2026-03-22T02:45:18.787Z""}",0.828
2,REC-001055,Communication,Forum,Payment,Gift Card,"{""sku"": ""SKU-TRDJQSWX"", ""upc"": ""518667197385"", ""name"": ""Article_kjv8t"", ""size"": ""M"", ""tags"": [""sport""], ""brand"": ""MarqueC"", ""color"": ""rouge"", ""price"": 15.02, ""rating"": ""1.1"", ""weight"": 83.24, ""material"": ""Polyester"", ""inventory"": 27, ""dimensions"": {""width"": 214, ""height"": 330, ""length"": 392}, ""createdDate"": ""2025-09-27T00:18:41.230Z"", ""description"": ""Un produit de vêtements premium"", ""lastModified"": ""2026-03-15T01:21:30.895Z""}","{""region"": ""MENA"", ""source"": ""Saisie Manuelle"", ""status"": ""Révision"", ""verified"": true, ""confidence"": ""28.66"", ""department"": ""Opérations"", ""dataQuality"": ""Faible"", ""lastChecked"": ""2026-03-13T15:41:15.054Z""}","{""sku"":""SKU-TRDJQSWX"",""upc"":""518667197385"",""name"":""Item_kjv8t"",""size"":""M"",""tags"":[""sports""],""brand"":""BrandC"",""color"":""red"",""price"":15.02,""rating"":""1.1"",""weight"":83.24,""material"":""Polyester"",""inventory"":27,""dimensions"":{""width"":214,""height"":330,""length"":392},""createdDate"":""2025-09-27T00:18:41.230Z"",""description"":""A premium clothing product"",""lastModified"":""2026-03-15T01:21:30.895Z""}",0.287
2,REC-001056,Communication,In App Message,Return,Expired,"{""sku"": ""SKU-GP9TGD8H"", ""upc"": ""968877234271"", ""name"": ""Article_z0sqk"", ""size"": ""One Size"", ""tags"": [""jouets"", ""sport"", ""livres"", ""nourriture"", ""art""], ""brand"": ""Premium"", ""color"": ""premium"", ""price"": 90.91, ""rating"": ""1.1"", ""weight"": 44.32, ""material"": ""Verre"", ""inventory"": 331, ""dimensions"": {""width"": 57, ""height"": 235, ""length"": 29}, ""createdDate"": ""2025-08-10T01:13:50.909Z"", ""description"": ""Un produit de art de luxe"", ""lastModified"": ""2026-03-18T21:31:42.635Z""}","{""region"": ""US"", ""source"": ""Saisie Manuelle"", ""status"": ""Inactif"", ""verified"": true, ""confidence"": ""32.61"", ""department"": ""Marketing"", ""dataQuality"": ""Moyenne"", ""lastChecked"": ""2026-02-26T10:56:35.213Z""}","{""sku"":""SKU-GP9TGD8H"",""upc"":""968877234271"",""name"":""Item_z0sqk"",""size"":""One Size"",""tags"":[""toys"",""sports"",""books"",""food"",""art""],""brand"":""Premium"",""color"":""premium"",""price"":90.91,""rating"":""1.1"",""weight"":44.32,""material"":""Glass"",""inventory"":331,""dimensions"":{""width"":57,""height"":235,""length"":29},""createdDate"":""2025-08-10T01:13:50.909Z"",""description"":""A deluxe art product"",""lastModified"":""2026-03-18T21:31:42.635Z""}",0.326
2,REC-001057,Payment,Bank Transfer,Payment,Invoice,"{""sku"": ""SKU-JA9DVVSQ"", ""upc"": ""95644082036"", ""name"": ""Article_itvy0f"", ""size"": ""XXL"", ""tags"": [""maison"", ""vêtements""], ""brand"": ""MarqueC"", ""color"": ""grand"", ""price"": 30.77, ""rating"": ""0.3"", ""weight"": 28.04, ""material"": ""Coton"", ""inventory"": 835, ""dimensions"": {""width"": 415, ""height"": 448, ""length"": 210}, ""createdDate"": ""2025-05-13T19:38:03.581Z"", ""description"": ""Un produit de jouets petit"", ""lastModified"": ""2026-03-07T05:59:17.003Z""}","{""region"": ""EU"", ""source"": ""Importation"", ""status"": ""En attente"", ""verified"": true, ""confidence"": ""89.79"", ""department"": ""Marketing"", ""dataQuality"": ""Moyenne"", ""lastChecked"": ""2026-03-16T01:59:33.660Z""}","{""sku"":""SKU-JA9DVVSQ"",""upc"":""95644082036"",""name"":""Item_itvy0f"",""size"":""XXL"",""tags"":[""home"",""clothing""],""brand"":""BrandC"",""color"":""large"",""price"":30.77,""rating"":""0.3"",""weight"":28.04,""material"":""Cotton"",""inventory"":835,""dimensions"":{""width"":415,""height"":448,""length"":210},""createdDate"":""2025-05-13T19:38:03.581Z"",""description"":""A small toys product"",""lastModified"":""2026-03-07T05:59:17.003Z""}",0.898
2,REC-001058,Alert,Urgent,Alert,Urgent,"{""sku"": ""SKU-5FCPEUFT"", ""upc"": ""549878710954"", ""name"": ""Article_tkl06y"", ""size"": ""XS"", ""tags"": [""sport"", ""meubles"", ""meubles"", ""nourriture""], ""brand"": ""Luxe"", ""color"": ""de luxe"", ""price"": 83.58, ""rating"": ""1.6"", ""weight"": 35.57, ""material"": ""Bois"", ""inventory"": 569, ""dimensions"": {""width"": 432, ""height"": 96, ""length"": 317}, ""createdDate"": ""2025-04-02T14:13:22.271Z"", ""description"": ""Un produit de art grand"", ""lastModified"": ""2026-03-15T07:09:17.472Z""}","{""region"": ""APAC"", ""source"": ""Importation"", ""status"": ""En attente"", ""verified"": true, ""confidence"": ""88.23"", ""department"": ""Opérations"", ""dataQuality"": ""Moyenne"", ""lastChecked"": ""2026-03-21T03:38:45.453Z""}","{""sku"":""SKU-5FCPEUFT"",""upc"":""549878710954"",""name"":""Item_tkl06y"",""size"":""XS"",""tags"":[""sports"",""furniture"",""furniture"",""food""],""brand"":""Luxury"",""color"":""deluxe"",""price"":83.58,""rating"":""1.6"",""weight"":35.57,""material"":""Wood"",""inventory"":569,""dimensions"":{""width"":432,""height"":96,""length"":317},""createdDate"":""2025-04-02T14:13:22.271Z"",""description"":""A large art product"",""lastModified"":""2026-03-15T07:09:17.472Z""}",0.882
2,REC-001059,Marketing,Referral,Marketing,Webinar,"{""sku"": ""SKU-G8DE3AAA"", ""upc"": ""427402273073"", ""name"": ""Article_k5jbau"", ""size"": ""XL"", ""tags"": [""meubles""], ""brand"": ""MarqueE"", ""color"": ""petit"", ""price"": 49.74, ""rating"": ""2.3"", ""weight"": 32.79, ""material"": ""Verre"", ""inventory"": 381, ""dimensions"": {""width"": 178, ""height"": 6, ""length"": 251}, ""createdDate"": ""2025-05-05T14:45:05.578Z"", ""description"": ""Un produit de livres rouge"", ""lastModified"": ""2026-03-24T21:43:53.970Z""}","{""region"": ""APAC"", ""source"": ""Soumission Utilisateur"", ""status"": ""En attente"", ""verified"": true, ""confidence"": ""17.59"", ""department"": ""Ventes"", ""dataQuality"": ""Moyenne"", ""lastChecked"": ""2026-03-05T23:42:52.385Z""}","{""sku"":""SKU-G8DE3AAA"",""upc"":""427402273073"",""name"":""Item_k5jbau"",""size"":""XL"",""tags"":[""furniture""],""brand"":""BrandE"",""color"":""small"",""price"":49.74,""rating"":""2.3"",""weight"":32.79,""material"":""Glass"",""inventory"":381,""dimensions"":{""width"":178,""height"":6,""length"":251},""createdDate"":""2025-05-05T14:45:05.578Z"",""description"":""A red books product"",""lastModified"":""2026-03-24T21:43:53.970Z""}",0.176
2,REC-001060,Complaint,Support,Event,Public,"{""sku"": ""SKU-41YQ88TB"", ""upc"": ""561840030683"", ""name"": ""Article_k7vayk"", ""size"": ""XL"", ""tags"": [""électronique"", ""sport"", ""nourriture""], ""brand"": ""Premium"", ""color"": ""grand public"", ""price"": 67.01, ""rating"": ""4.6"", ""weight"": 8.52, ""material"": ""Laine"", ""inventory"": 85, ""dimensions"": {""width"": 256, ""height"": 199, ""length"": 142}, ""createdDate"": ""2025-07-23T02:06:50.295Z"", ""description"": ""Un produit de livres petit"", ""lastModified"": ""2026-03-20T20:45:42.869Z""}","{""region"": ""LATAM"", ""source"": ""Soumission Utilisateur"", ""status"": ""En attente"", ""verified"": true, ""confidence"": ""61.87"", ""department"": ""Finance"", ""dataQuality"": ""Élevée"", ""lastChecked"": ""2026-03-19T04:08:21.603Z""}","{""sku"":""SKU-41YQ88TB"",""upc"":""561840030683"",""name"":""Item_k7vayk"",""size"":""XL"",""tags"":[""electronics"",""sports"",""food""],""brand"":""Premium"",""color"":""consumer"",""price"":67.01,""rating"":""4.6"",""weight"":8.52,""material"":""Wool"",""inventory"":85,""dimensions"":{""width"":256,""height"":199,""length"":142},""createdDate"":""2025-07-23T02:06:50.295Z"",""description"":""A small books product"",""lastModified"":""2026-03-20T20:45:42.869Z""}",0.619
2,REC-001061,System,Security,Account,Trial,"{""sku"": ""SKU-P3OLRU0X"", ""upc"": ""336796069822"", ""name"": ""Article_4ikv9h"", ""size"": ""M"", ""tags"": [""électronique"", ""vêtements"", ""meubles"", ""art""], ""brand"": ""Marque Propre"", ""color"": ""grand public"", ""price"": 45.56, ""rating"": ""1.0"", ""weight"": 38.29, ""material"": ""Bois"", ""inventory"": 230, ""dimensions"": {""width"": 63, ""height"": 323, ""length"": 386}, ""createdDate"": ""2025-06-24T23:53:21.873Z"", ""description"": ""Un produit de musique rouge"", ""lastModified"": ""2026-03-11T00:08:49.349Z""}","{""region"": ""US"", ""source"": ""API"", ""status"": ""Révision"", ""verified"": true, ""confidence"": ""88.66"", ""department"": ""Support"", ""dataQuality"": ""Faible"", ""lastChecked"": ""2026-03-10T15:10:32.602Z""}","{""sku"":""SKU-P3OLRU0X"",""upc"":""336796069822"",""name"":""Item_4ikv9h"",""size"":""M"",""tags"":[""electronics"",""clothing"",""furniture"",""art""],""brand"":""Store Brand"",""color"":""consumer"",""price"":45.56,""rating"":""1.0"",""weight"":38.29,""material"":""Wood"",""inventory"":230,""dimensions"":{""width"":63,""height"":323,""length"":386},""createdDate"":""2025-06-24T23:53:21.873Z"",""description"":""A red music product"",""lastModified"":""2026-03-11T00:08:49.349Z""}",0.887
2,REC-001062,Payment,Gift Card,Payment,Gift Card,"{""sku"": ""SKU-UKJ7QOZ4"", ""upc"": ""577991344080"", ""name"": ""Article_avbzuj"", ""size"": ""XS"", ""tags"": [""sport""], ""brand"": ""Économique"", ""color"": ""grand"", ""price"": 47.68, ""rating"": ""0.6"", ""weight"": 15.77, ""material"": ""Coton"", ""inventory"": 479, ""dimensions"": {""width"": 369, ""height"": 15, ""length"": 268}, ""createdDate"": ""2025-08-01T01:45:46.867Z"", ""description"": ""Un produit de art de luxe"", ""lastModified"": ""2026-03-01T04:53:24.450Z""}","{""region"": ""LATAM"", ""source"": ""Extraction Web"", ""status"": ""Archivé"", ""verified"": false, ""confidence"": ""93.78"", ""department"": ""Finance"", ""dataQuality"": ""Élevée"", ""lastChecked"": ""2026-02-26T19:20:02.652Z""}","{""sku"":""SKU-UKJ7QOZ4"",""upc"":""577991344080"",""name"":""Item_avbzuj"",""size"":""XS"",""tags"":[""sports""],""brand"":""Budget"",""color"":""large"",""price"":47.68,""rating"":""0.6"",""weight"":15.77,""material"":""Cotton"",""inventory"":479,""dimensions"":{""width"":369,""height"":15,""length"":268},""createdDate"":""2025-08-01T01:45:46.867Z"",""description"":""A deluxe art product"",""lastModified"":""2026-03-01T04:53:24.450Z""}",0.938
2,REC-001063,Support,Chat,Transaction,Subscription,,"{""region"": ""EU"", ""source"": ""Soumission Utilisateur"", ""status"": ""Archivé"", ""verified"": true, ""confidence"": ""59.36"", ""department"": ""Opérations"", ""dataQuality"": ""Élevée"", ""lastChecked"": ""2026-03-17T18:58:52.078Z""}",,0.594
2,REC-001064,Analytics,Retention,Security,Audit,"{""sku"": ""SKU-JP2DOXU3"", ""upc"": ""794826491430"", ""name"": ""Article_w5yyaac"", ""size"": ""One Size"", ""tags"": [""sport""], ""brand"": ""MarqueD"", ""color"": ""rouge"", ""price"": 83.99, ""rating"": ""1.9"", ""weight"": 89.86, ""material"": ""Polyester"", ""inventory"": 777, ""dimensions"": {""width"": 204, ""height"": 145, ""length"": 178}, ""createdDate"": ""2025-07-21T21:16:24.867Z"", ""description"": ""Un produit de électronique petit"", ""lastModified"": ""2026-03-17T07:19:17.326Z""}","{""region"": ""MENA"", ""source"": ""Saisie Manuelle"", ""status"": ""En attente"", ""verified"": false, ""confidence"": ""77.53"", ""department"": ""Ventes"", ""dataQuality"": ""Faible"", ""lastChecked"": ""2026-03-03T20:20:58.587Z""}","{""sku"":""SKU-JP2DOXU3"",""upc"":""794826491430"",""name"":""Item_w5yyaac"",""size"":""One Size"",""tags"":[""sports""],""brand"":""BrandD"",""color"":""red"",""price"":83.99,""rating"":""1.9"",""weight"":89.86,""material"":""Polyester"",""inventory"":777,""dimensions"":{""width"":204,""height"":145,""length"":178},""createdDate"":""2025-07-21T21:16:24.867Z"",""description"":""A small electronics product"",""lastModified"":""2026-03-17T07:19:17.326Z""}",0.775
2,REC-001065,System,Storage,Service,Phone,,"{""region"": ""US"", ""source"": ""Saisie Manuelle"", ""status"": ""Actif"", ""verified"": true, ""confidence"": ""77.52"", ""department"": ""Support"", ""dataQuality"": ""Moyenne"", ""lastChecked"": ""2026-03-24T08:55:26.207Z""}",,0.775
2,REC-001066,Feedback,Question,Product,Limited,"{""sku"": ""SKU-Q3NX4P65"", ""upc"": ""376236512296"", ""name"": ""Article_p7rlqm"", ""size"": ""XL"", ""tags"": [""sport"", ""électronique"", ""meubles"", ""électronique"", ""meubles""], ""brand"": ""Marque Propre"", ""color"": ""grand"", ""price"": 4.93, ""rating"": ""3.9"", ""weight"": 5.82, ""material"": ""Cuir"", ""inventory"": 605, ""dimensions"": {""width"": 98, ""height"": 371, ""length"": 373}, ""createdDate"": ""2025-12-31T12:55:04.254Z"", ""description"": ""Un produit de maison rouge"", ""lastModified"": ""2026-03-24T01:25:55.979Z""}","{""region"": ""MENA"", ""source"": ""Soumission Utilisateur"", ""status"": ""Inactif"", ""verified"": true, ""confidence"": ""12.38"", ""department"": ""Opérations"", ""dataQuality"": ""Faible"", ""lastChecked"": ""2026-03-19T08:49:36.135Z""}","{""sku"":""SKU-Q3NX4P65"",""upc"":""376236512296"",""name"":""Item_p7rlqm"",""size"":""XL"",""tags"":[""sports"",""electronics"",""furniture"",""electronics"",""furniture""],""brand"":""Store Brand"",""color"":""large"",""price"":4.93,""rating"":""3.9"",""weight"":5.82,""material"":""Leather"",""inventory"":605,""dimensions"":{""width"":98,""height"":371,""length"":373},""createdDate"":""2025-12-31T12:55:04.254Z"",""description"":""A red home product"",""lastModified"":""2026-03-24T01:25:55.979Z""}",0.124
2,REC-001067,Content,Comment,Content,Comment,"{""sku"": ""SKU-5Y6LK4Q4"", ""upc"": ""945819459897"", ""name"": ""Article_10yjse"", ""size"": ""S"", ""tags"": [""livres""], ""brand"": ""Marque Propre"", ""color"": ""grand"", ""price"": 18.46, ""rating"": ""1.8"", ""weight"": 66.43, ""material"": ""Plastique"", ""inventory"": 487, ""dimensions"": {""width"": 235, ""height"": 225, ""length"": 202}, ""createdDate"": ""2025-10-05T05:30:49.065Z"", ""description"": ""Un produit de musique bleu"", ""lastModified"": ""2026-03-09T01:25:15.864Z""}","{""region"": ""US"", ""source"": ""Saisie Manuelle"", ""status"": ""Inactif"", ""verified"": false, ""confidence"": ""17.07"", ""department"": ""Support"", ""dataQuality"": ""Faible"", ""lastChecked"": ""2026-03-14T06:38:41.553Z""}","{""sku"":""SKU-5Y6LK4Q4"",""upc"":""945819459897"",""name"":""Item_10yjse"",""size"":""S"",""tags"":[""books""],""brand"":""Store Brand"",""color"":""large"",""price"":18.46,""rating"":""1.8"",""weight"":66.43,""material"":""Plastic"",""inventory"":487,""dimensions"":{""width"":235,""height"":225,""length"":202},""createdDate"":""2025-10-05T05:30:49.065Z"",""description"":""A blue music product"",""lastModified"":""2026-03-09T01:25:15.864Z""}",0.171
2,REC-001068,Document,Certificate,Document,Terms,"{""sku"": ""SKU-Z6V0MLY1"", ""upc"": ""824848568262"", ""name"": ""Article_rh3svl"", ""size"": ""S"", ""tags"": [""jouets"", ""nourriture""], ""brand"": ""Premium"", ""color"": ""professionnel"", ""price"": 57.4, ""rating"": ""4.9"", ""weight"": 83.95, ""material"": ""Plastique"", ""inventory"": 143, ""dimensions"": {""width"": 495, ""height"": 66, ""length"": 254}, ""createdDate"": ""2026-01-18T14:06:03.983Z"", ""description"": ""Un produit de musique standard"", ""lastModified"": ""2026-03-13T02:48:26.838Z""}","{""region"": ""US"", ""source"": ""Saisie Manuelle"", ""status"": ""En attente"", ""verified"": true, ""confidence"": ""18.71"", ""department"": ""Marketing"", ""dataQuality"": ""Élevée"", ""lastChecked"": ""2026-03-07T20:34:32.729Z""}","{""sku"":""SKU-Z6V0MLY1"",""upc"":""824848568262"",""name"":""Item_rh3svl"",""size"":""S"",""tags"":[""toys"",""food""],""brand"":""Premium"",""color"":""professional"",""price"":57.4,""rating"":""4.9"",""weight"":83.95,""material"":""Plastic"",""inventory"":143,""dimensions"":{""width"":495,""height"":66,""length"":254},""createdDate"":""2026-01-18T14:06:03.983Z"",""description"":""A standard music product"",""lastModified"":""2026-03-13T02:48:26.838Z""}",0.187
2,REC-001069,Support,Knowledge Base,Support,Phone,"{""sku"": ""SKU-9CLBHDP6"", ""upc"": ""606327083925"", ""name"": ""Article_ph5jc"", ""size"": ""XS"", ""tags"": [""meubles"", ""musique"", ""art""], ""brand"": ""Économique"", ""color"": ""basique"", ""price"": 7.52, ""rating"": ""2.7"", ""weight"": 20.88, ""material"": ""Soie"", ""inventory"": 668, ""dimensions"": {""width"": 147, ""height"": 399, ""length"": 147}, ""createdDate"": ""2025-06-02T07:26:12.194Z"", ""description"": ""Un produit de mobilier rouge"", ""lastModified"": ""2026-03-13T00:32:34.521Z""}","{""region"": ""MENA"", ""source"": ""Extraction Web"", ""status"": ""En attente"", ""verified"": false, ""confidence"": ""13.52"", ""department"": ""Finance"", ""dataQuality"": ""Élevée"", ""lastChecked"": ""2026-03-15T22:53:23.134Z""}","{""sku"":""SKU-9CLBHDP6"",""upc"":""606327083925"",""name"":""Item_ph5jc"",""size"":""XS"",""tags"":[""furniture"",""music"",""art""],""brand"":""Budget"",""color"":""basic"",""price"":7.52,""rating"":""2.7"",""weight"":20.88,""material"":""Silk"",""inventory"":668,""dimensions"":{""width"":147,""height"":399,""length"":147},""createdDate"":""2025-06-02T07:26:12.194Z"",""description"":""A red furniture product"",""lastModified"":""2026-03-13T00:32:34.521Z""}",0.135
2,REC-001070,Feedback,Question,Security,Password,"{""sku"": ""SKU-ZGZ1Q3HF"", ""upc"": ""303874921335"", ""name"": ""Article_mwk1hm"", ""size"": ""L"", ""tags"": [""livres"", ""vêtements""], ""brand"": ""Premium"", ""color"": ""rouge"", ""price"": 23.04, ""rating"": ""3.1"", ""weight"": 27.87, ""material"": ""Laine"", ""inventory"": 269, ""dimensions"": {""width"": 475, ""height"": 66, ""length"": 479}, ""createdDate"": ""2025-05-18T09:35:12.507Z"", ""description"": ""Un produit de jouets professionnel"", ""lastModified"": ""2026-03-21T06:17:48.766Z""}","{""region"": ""US"", ""source"": ""Soumission Utilisateur"", ""status"": ""Révision"", ""verified"": false, ""confidence"": ""62.46"", ""department"": ""Ventes"", ""dataQuality"": ""Moyenne"", ""lastChecked"": ""2026-02-26T02:10:17.886Z""}","{""sku"":""SKU-ZGZ1Q3HF"",""upc"":""303874921335"",""name"":""Item_mwk1hm"",""size"":""L"",""tags"":[""books"",""clothing""],""brand"":""Premium"",""color"":""red"",""price"":23.04,""rating"":""3.1"",""weight"":27.87,""material"":""Wool"",""inventory"":269,""dimensions"":{""width"":475,""height"":66,""length"":479},""createdDate"":""2025-05-18T09:35:12.507Z"",""description"":""A professional toys product"",""lastModified"":""2026-03-21T06:17:48.766Z""}",0.625
