benchmark_id,request_id,true_type,true_subtype,pred_type,pred_subtype,attributes,metadata,attributes_en
2,REC-001078,Support,Callback,Support,Email,"{""sku"":""SKU-R1DBJNMJ"",""upc"":""239724240372"",""name"":""פריט_mj4rjc"",""size"":""XS"",""tags"":[""ביגוד"",""מזון""],""brand"":""גנרי"",""color"":""סטנדרטי"",""price"":80.52,""rating"":""2.6"",""weight"":79.87,""material"":""משי"",""inventory"":864,""dimensions"":{""width"":282,""height"":196,""length"":320},""createdDate"":""2025-12-31T23:05:24.950Z"",""description"":""מוצר צעצועים פרמיום"",""lastModified"":""2026-02-25T20:13:20.008Z""}","{""region"":""EU"",""source"":""Web Scrape"",""status"":""Review"",""verified"":false,""confidence"":""46.43"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-01T23:08:09.704Z""}","{""sku"":""SKU-R1DBJNMJ"",""upc"":""239724240372"",""name"":""Item_mj4rjc"",""size"":""XS"",""tags"":[""clothing"",""food""],""brand"":""Generic"",""color"":""standard"",""price"":80.52,""rating"":""2.6"",""weight"":79.87,""material"":""Silk"",""inventory"":864,""dimensions"":{""width"":282,""height"":196,""length"":320},""createdDate"":""2025-12-31T23:05:24.950Z"",""description"":""A premium toys product"",""lastModified"":""2026-02-25T20:13:20.008Z""}"
2,REC-001079,Marketing,Social Media,Marketing,Event,"{""sku"":""SKU-BHX3H7AM"",""upc"":""984147177987"",""name"":""פריט_jiseh7"",""size"":""One Size"",""tags"":[""ריהוט"",""אמנות"",""ספרים"",""ביגוד"",""ריהוט""],""brand"":""מותג ד"",""color"":""כחול"",""price"":32.27,""rating"":""1.8"",""weight"":38.92,""material"":""משי"",""inventory"":486,""dimensions"":{""width"":57,""height"":98,""length"":3},""createdDate"":""2025-06-01T19:52:04.038Z"",""description"":""מוצר בית קטן"",""lastModified"":""2026-03-20T01:02:06.251Z""}","{""region"":""APAC"",""source"":""User Submission"",""status"":""Active"",""verified"":true,""confidence"":""80.60"",""department"":""Sales"",""dataQuality"":""Low"",""lastChecked"":""2026-03-01T04:08:05.670Z""}","{""sku"":""SKU-BHX3H7AM"",""upc"":""984147177987"",""name"":""Item_jiseh7"",""size"":""One Size"",""tags"":[""furniture"",""art"",""books"",""clothing"",""furniture""],""brand"":""BrandD"",""color"":""blue"",""price"":32.27,""rating"":""1.8"",""weight"":38.92,""material"":""Silk"",""inventory"":486,""dimensions"":{""width"":57,""height"":98,""length"":3},""createdDate"":""2025-06-01T19:52:04.038Z"",""description"":""A small home product"",""lastModified"":""2026-03-20T01:02:06.251Z""}"
2,REC-001080,Communication,In App Message,Communication,In App Message,"{""sku"":""SKU-CG9BQCDU"",""upc"":""946805806315"",""name"":""פריט_m05tqn"",""size"":""XXL"",""tags"":[""מזון"",""ספרים""],""brand"":""גנרי"",""color"":""דלוקס"",""price"":14.61,""rating"":""3.9"",""weight"":50.88,""material"":""עור"",""inventory"":663,""dimensions"":{""width"":486,""height"":396,""length"":284},""createdDate"":""2025-04-30T11:12:08.023Z"",""description"":""מוצר מוזיקה כחול"",""lastModified"":""2026-03-24T08:59:27.916Z""}","{""region"":""EU"",""source"":""Import"",""status"":""Inactive"",""verified"":false,""confidence"":""22.11"",""department"":""Support"",""dataQuality"":""Low"",""lastChecked"":""2026-03-27T14:04:42.770Z""}","{""sku"":""SKU-CG9BQCDU"",""upc"":""946805806315"",""name"":""Item_m05tqn"",""size"":""XXL"",""tags"":[""food"",""books""],""brand"":""Generic"",""color"":""deluxe"",""price"":14.61,""rating"":""3.9"",""weight"":50.88,""material"":""Leather"",""inventory"":663,""dimensions"":{""width"":486,""height"":396,""length"":284},""createdDate"":""2025-04-30T11:12:08.023Z"",""description"":""A blue music product"",""lastModified"":""2026-03-24T08:59:27.916Z""}"
2,REC-001081,Service,Onsite,Service,Express,"{""sku"":""SKU-YJURBRJ4"",""upc"":""904303371505"",""name"":""פריט_ysspus"",""size"":""M"",""tags"":[""ספרים""],""brand"":""מותג ה"",""color"":""סטנדרטי"",""price"":86.58,""rating"":""5.0"",""weight"":15.03,""material"":""כותנה"",""inventory"":190,""dimensions"":{""width"":86,""height"":27,""length"":79},""createdDate"":""2025-11-10T01:38:27.869Z"",""description"":""מוצר צעצועים פרמיום"",""lastModified"":""2026-02-26T12:41:38.525Z""}","{""region"":""LATAM"",""source"":""Import"",""status"":""Active"",""verified"":false,""confidence"":""15.03"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-08T22:24:39.311Z""}","{""sku"":""SKU-YJURBRJ4"",""upc"":""904303371505"",""name"":""Item_ysspus"",""size"":""M"",""tags"":[""books""],""brand"":""BrandE"",""color"":""standard"",""price"":86.58,""rating"":""5.0"",""weight"":15.03,""material"":""Cotton"",""inventory"":190,""dimensions"":{""width"":86,""height"":27,""length"":79},""createdDate"":""2025-11-10T01:38:27.869Z"",""description"":""A premium toys product"",""lastModified"":""2026-02-26T12:41:38.525Z""}"
2,REC-001082,Marketing,PR,Marketing,Social Media,"{""sku"":""SKU-C9GB8TYD"",""upc"":""788697842315"",""name"":""פריט_t1d2i"",""size"":""XL"",""tags"":[""צעצועים""],""brand"":""מותג חנות"",""color"":""גדול"",""price"":33.8,""rating"":""0.4"",""weight"":74.67,""material"":""עור"",""inventory"":16,""dimensions"":{""width"":142,""height"":490,""length"":39},""createdDate"":""2025-07-01T03:33:47.694Z"",""description"":""מוצר מוזיקה בסיסי"",""lastModified"":""2026-03-09T01:00:14.839Z""}","{""region"":""APAC"",""source"":""API"",""status"":""Pending"",""verified"":false,""confidence"":""17.44"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-03-23T02:34:43.615Z""}","{""sku"":""SKU-C9GB8TYD"",""upc"":""788697842315"",""name"":""Item_t1d2i"",""size"":""XL"",""tags"":[""toys""],""brand"":""Store Brand"",""color"":""large"",""price"":33.8,""rating"":""0.4"",""weight"":74.67,""material"":""Leather"",""inventory"":16,""dimensions"":{""width"":142,""height"":490,""length"":39},""createdDate"":""2025-07-01T03:33:47.694Z"",""description"":""A basic music product"",""lastModified"":""2026-03-09T01:00:14.839Z""}"
2,REC-001083,Transaction,Discount,Transaction,Subscription,"{""sku"":""SKU-GKS88KZV"",""upc"":""761263956201"",""name"":""פריט_p6nei"",""size"":""XS"",""tags"":[""ספורט"",""מזון""],""brand"":""מותג ג"",""color"":""פרמיום"",""price"":79.1,""rating"":""3.4"",""weight"":73.75,""material"":""עור"",""inventory"":390,""dimensions"":{""width"":93,""height"":156,""length"":119},""createdDate"":""2025-08-08T20:51:55.122Z"",""description"":""מוצר מוזיקה גדול"",""lastModified"":""2026-03-21T23:42:49.825Z""}","{""region"":""APAC"",""source"":""Manual Entry"",""status"":""Review"",""verified"":false,""confidence"":""48.81"",""department"":""Support"",""dataQuality"":""Low"",""lastChecked"":""2026-03-18T02:54:18.387Z""}","{""sku"":""SKU-GKS88KZV"",""upc"":""761263956201"",""name"":""Item_p6nei"",""size"":""XS"",""tags"":[""sports"",""food""],""brand"":""BrandC"",""color"":""premium"",""price"":79.1,""rating"":""3.4"",""weight"":73.75,""material"":""Leather"",""inventory"":390,""dimensions"":{""width"":93,""height"":156,""length"":119},""createdDate"":""2025-08-08T20:51:55.122Z"",""description"":""A large music product"",""lastModified"":""2026-03-21T23:42:49.825Z""}"
2,REC-001084,Marketing,Direct Mail,Marketing,Referral,"{""sku"":""SKU-VZIC141J"",""upc"":""900267851123"",""name"":""פריט_cnalb7r"",""size"":""M"",""tags"":[""ספרים"",""אמנות"",""צעצועים"",""אמנות"",""ביגוד""],""brand"":""מותג ה"",""color"":""מקצועי"",""price"":30.62,""rating"":""3.0"",""weight"":9.71,""material"":""עור"",""inventory"":231,""dimensions"":{""width"":45,""height"":283,""length"":349},""createdDate"":""2025-05-26T15:20:48.134Z"",""description"":""מוצר מוזיקה פרמיום"",""lastModified"":""2026-03-23T02:02:46.943Z""}","{""region"":""US"",""source"":""Manual Entry"",""status"":""Archived"",""verified"":false,""confidence"":""23.86"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-03-16T15:25:48.369Z""}","{""sku"":""SKU-VZIC141J"",""upc"":""900267851123"",""name"":""Item_cnalb7r"",""size"":""M"",""tags"":[""books"",""art"",""toys"",""art"",""clothing""],""brand"":""BrandE"",""color"":""professional"",""price"":30.62,""rating"":""3.0"",""weight"":9.71,""material"":""Leather"",""inventory"":231,""dimensions"":{""width"":45,""height"":283,""length"":349},""createdDate"":""2025-05-26T15:20:48.134Z"",""description"":""A premium music product"",""lastModified"":""2026-03-23T02:02:46.943Z""}"
2,REC-001085,Support,FAQ,Support,Community,"{""sku"":""SKU-4PGIJUST"",""upc"":""805774384954"",""name"":""פריט_r4dlw"",""size"":""XL"",""tags"":[""מוזיקה"",""צעצועים"",""צעצועים"",""ספורט""],""brand"":""מותג א"",""color"":""דלוקס"",""price"":84.04,""rating"":""3.3"",""weight"":92.08,""material"":""כותנה"",""inventory"":356,""dimensions"":{""width"":413,""height"":135,""length"":327},""createdDate"":""2025-12-11T11:00:43.390Z"",""description"":""מוצר ספרים גדול"",""lastModified"":""2026-03-26T18:27:08.857Z""}","{""region"":""MENA"",""source"":""User Submission"",""status"":""Review"",""verified"":false,""confidence"":""75.95"",""department"":""Sales"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-22T06:12:13.109Z""}","{""sku"":""SKU-4PGIJUST"",""upc"":""805774384954"",""name"":""Item_r4dlw"",""size"":""XL"",""tags"":[""music"",""toys"",""toys"",""sports""],""brand"":""BrandA"",""color"":""deluxe"",""price"":84.04,""rating"":""3.3"",""weight"":92.08,""material"":""Cotton"",""inventory"":356,""dimensions"":{""width"":413,""height"":135,""length"":327},""createdDate"":""2025-12-11T11:00:43.390Z"",""description"":""A large books product"",""lastModified"":""2026-03-26T18:27:08.857Z""}"
2,REC-001086,Shipping,Express,Shipping,Hazmat,"{""sku"":""SKU-EAJZU3Z3"",""upc"":""28598721785"",""name"":""פריט_nwzius"",""size"":""M"",""tags"":[""אלקטרוניקה""],""brand"":""יוקרה"",""color"":""פרמיום"",""price"":32.96,""rating"":""3.3"",""weight"":14.05,""material"":""ניילון"",""inventory"":701,""dimensions"":{""width"":400,""height"":286,""length"":162},""createdDate"":""2025-09-14T07:27:51.430Z"",""description"":""מוצר ביגוד אדום"",""lastModified"":""2026-03-23T23:54:33.776Z""}","{""region"":""EU"",""source"":""Web Scrape"",""status"":""Archived"",""verified"":true,""confidence"":""65.11"",""department"":""Operations"",""dataQuality"":""Low"",""lastChecked"":""2026-03-19T19:23:38.262Z""}","{""sku"":""SKU-EAJZU3Z3"",""upc"":""28598721785"",""name"":""Item_nwzius"",""size"":""M"",""tags"":[""electronics""],""brand"":""Luxury"",""color"":""premium"",""price"":32.96,""rating"":""3.3"",""weight"":14.05,""material"":""Nylon"",""inventory"":701,""dimensions"":{""width"":400,""height"":286,""length"":162},""createdDate"":""2025-09-14T07:27:51.430Z"",""description"":""A red clothing product"",""lastModified"":""2026-03-23T23:54:33.776Z""}"
2,REC-001087,Event,Virtual,Event,Exclusive,"{""sku"":""SKU-HWP1V5JD"",""upc"":""47343018361"",""name"":""פריט_y206zm"",""size"":""S"",""tags"":[""ספרים"",""ספרים""],""brand"":""מותג ה"",""color"":""גדול"",""price"":55.76,""rating"":""3.6"",""weight"":45.97,""material"":""עור"",""inventory"":839,""dimensions"":{""width"":392,""height"":17,""length"":95},""createdDate"":""2025-05-10T20:36:43.128Z"",""description"":""מוצר אמנות צרכני"",""lastModified"":""2026-03-11T17:21:08.871Z""}","{""region"":""EU"",""source"":""Manual Entry"",""status"":""Review"",""verified"":false,""confidence"":""83.22"",""department"":""Marketing"",""dataQuality"":""High"",""lastChecked"":""2026-03-09T02:39:53.705Z""}","{""sku"":""SKU-HWP1V5JD"",""upc"":""47343018361"",""name"":""Item_y206zm"",""size"":""S"",""tags"":[""books"",""books""],""brand"":""BrandE"",""color"":""large"",""price"":55.76,""rating"":""3.6"",""weight"":45.97,""material"":""Leather"",""inventory"":839,""dimensions"":{""width"":392,""height"":17,""length"":95},""createdDate"":""2025-05-10T20:36:43.128Z"",""description"":""A consumer art product"",""lastModified"":""2026-03-11T17:21:08.871Z""}"
2,REC-001088,Content,Webpage,Content,Text,"{""sku"":""SKU-5HHLHA57"",""upc"":""911535701180"",""name"":""פריט_9ezxk"",""size"":""M"",""tags"":[""ריהוט"",""מזון""],""brand"":""מותג א"",""color"":""אדום"",""price"":95.62,""rating"":""3.8"",""weight"":76.76,""material"":""כותנה"",""inventory"":11,""dimensions"":{""width"":303,""height"":314,""length"":454},""createdDate"":""2025-04-24T14:10:31.188Z"",""description"":""מוצר מוזיקה בסיסי"",""lastModified"":""2026-03-03T10:44:10.257Z""}","{""region"":""APAC"",""source"":""Web Scrape"",""status"":""Inactive"",""verified"":false,""confidence"":""9.54"",""department"":""Sales"",""dataQuality"":""Low"",""lastChecked"":""2026-03-10T14:42:25.393Z""}","{""sku"":""SKU-5HHLHA57"",""upc"":""911535701180"",""name"":""Item_9ezxk"",""size"":""M"",""tags"":[""furniture"",""food""],""brand"":""BrandA"",""color"":""red"",""price"":95.62,""rating"":""3.8"",""weight"":76.76,""material"":""Cotton"",""inventory"":11,""dimensions"":{""width"":303,""height"":314,""length"":454},""createdDate"":""2025-04-24T14:10:31.188Z"",""description"":""A basic music product"",""lastModified"":""2026-03-03T10:44:10.257Z""}"
2,REC-001089,Payment,Bank Transfer,Payment,Credit Card,"{""sku"":""SKU-9DFZYEKN"",""upc"":""160883441591"",""name"":""פריט_2bvu9l"",""size"":""XL"",""tags"":[""אלקטרוניקה"",""ספרים"",""ספרים"",""צעצועים"",""ריהוט""],""brand"":""מותג ג"",""color"":""כחול"",""price"":18.13,""rating"":""4.6"",""weight"":75.14,""material"":""פוליאסטר"",""inventory"":804,""dimensions"":{""width"":229,""height"":476,""length"":416},""createdDate"":""2025-12-27T13:05:15.218Z"",""description"":""מוצר אלקטרוניקה פרמיום"",""lastModified"":""2026-03-01T06:09:56.008Z""}","{""region"":""LATAM"",""source"":""Web Scrape"",""status"":""Inactive"",""verified"":true,""confidence"":""9.36"",""department"":""Operations"",""dataQuality"":""High"",""lastChecked"":""2026-02-26T03:12:31.186Z""}","{""sku"":""SKU-9DFZYEKN"",""upc"":""160883441591"",""name"":""Item_2bvu9l"",""size"":""XL"",""tags"":[""electronics"",""books"",""books"",""toys"",""furniture""],""brand"":""BrandC"",""color"":""blue"",""price"":18.13,""rating"":""4.6"",""weight"":75.14,""material"":""Polyester"",""inventory"":804,""dimensions"":{""width"":229,""height"":476,""length"":416},""createdDate"":""2025-12-27T13:05:15.218Z"",""description"":""A premium electronics product"",""lastModified"":""2026-03-01T06:09:56.008Z""}"
2,REC-001090,Shipping,Overnight,Shipping,International,"{""sku"":""SKU-EULG5ZI9"",""upc"":""290518397481"",""name"":""פריט_8xzcij"",""size"":""XS"",""tags"":[""אלקטרוניקה"",""אמנות""],""brand"":""יוקרה"",""color"":""גדול"",""price"":67.82,""rating"":""3.6"",""weight"":8.12,""material"":""ניילון"",""inventory"":344,""dimensions"":{""width"":189,""height"":135,""length"":170},""createdDate"":""2025-12-02T05:43:39.350Z"",""description"":""מוצר אלקטרוניקה דלוקס"",""lastModified"":""2026-03-02T23:10:29.553Z""}","{""region"":""APAC"",""source"":""User Submission"",""status"":""Active"",""verified"":false,""confidence"":""48.86"",""department"":""Marketing"",""dataQuality"":""Low"",""lastChecked"":""2026-03-13T21:37:01.075Z""}","{""sku"":""SKU-EULG5ZI9"",""upc"":""290518397481"",""name"":""Item_8xzcij"",""size"":""XS"",""tags"":[""electronics"",""art""],""brand"":""Luxury"",""color"":""large"",""price"":67.82,""rating"":""3.6"",""weight"":8.12,""material"":""Nylon"",""inventory"":344,""dimensions"":{""width"":189,""height"":135,""length"":170},""createdDate"":""2025-12-02T05:43:39.350Z"",""description"":""A deluxe electronics product"",""lastModified"":""2026-03-02T23:10:29.553Z""}"
2,REC-001091,Product,Limited,Product,Refurbished,"{""sku"":""SKU-L7T7T93D"",""upc"":""883887207814"",""name"":""פריט_18n0rr"",""size"":""M"",""tags"":[""אלקטרוניקה"",""ריהוט""],""brand"":""מותג ג"",""color"":""קטן"",""price"":46.36,""rating"":""1.3"",""weight"":24.31,""material"":""זכוכית"",""inventory"":842,""dimensions"":{""width"":459,""height"":285,""length"":237},""createdDate"":""2025-09-15T08:20:19.835Z"",""description"":""מוצר ספורט אדום"",""lastModified"":""2026-03-13T16:27:22.637Z""}","{""region"":""EU"",""source"":""Manual Entry"",""status"":""Archived"",""verified"":true,""confidence"":""56.23"",""department"":""Operations"",""dataQuality"":""High"",""lastChecked"":""2026-02-28T09:58:45.822Z""}","{""sku"":""SKU-L7T7T93D"",""upc"":""883887207814"",""name"":""Item_18n0rr"",""size"":""M"",""tags"":[""electronics"",""furniture""],""brand"":""BrandC"",""color"":""small"",""price"":46.36,""rating"":""1.3"",""weight"":24.31,""material"":""Glass"",""inventory"":842,""dimensions"":{""width"":459,""height"":285,""length"":237},""createdDate"":""2025-09-15T08:20:19.835Z"",""description"":""A red sports product"",""lastModified"":""2026-03-13T16:27:22.637Z""}"
2,REC-001092,Marketing,Influencer,Marketing,Social Media,"{""sku"":""SKU-5HC1FIQU"",""upc"":""169337072778"",""name"":""פריט_9p6a"",""size"":""M"",""tags"":[""בית"",""צעצועים"",""מזון""],""brand"":""גנרי"",""color"":""קטן"",""price"":37.6,""rating"":""3.9"",""weight"":11.63,""material"":""פוליאסטר"",""inventory"":930,""dimensions"":{""width"":456,""height"":208,""length"":161},""createdDate"":""2026-03-07T16:15:44.961Z"",""description"":""מוצר מוזיקה דלוקס"",""lastModified"":""2026-03-10T00:35:48.811Z""}","{""region"":""EU"",""source"":""Import"",""status"":""Pending"",""verified"":false,""confidence"":""57.43"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-03T00:49:38.393Z""}","{""sku"":""SKU-5HC1FIQU"",""upc"":""169337072778"",""name"":""Item_9p6a"",""size"":""M"",""tags"":[""home"",""toys"",""food""],""brand"":""Generic"",""color"":""small"",""price"":37.6,""rating"":""3.9"",""weight"":11.63,""material"":""Polyester"",""inventory"":930,""dimensions"":{""width"":456,""height"":208,""length"":161},""createdDate"":""2026-03-07T16:15:44.961Z"",""description"":""A deluxe music product"",""lastModified"":""2026-03-10T00:35:48.811Z""}"
2,REC-001093,Alert,Debug,Alert,Info,"{""sku"":""SKU-R45MV2SZ"",""upc"":""870048182981"",""name"":""פריט_90s3sj"",""size"":""XXL"",""tags"":[""ריהוט"",""ספרים"",""אלקטרוניקה"",""ריהוט""],""brand"":""פרמיום"",""color"":""גדול"",""price"":58.58,""rating"":""3.4"",""weight"":51.35,""material"":""פוליאסטר"",""inventory"":893,""dimensions"":{""width"":470,""height"":9,""length"":152},""createdDate"":""2025-11-10T12:57:50.700Z"",""description"":""מוצר ספורט גדול"",""lastModified"":""2026-03-06T13:21:29.593Z""}","{""region"":""LATAM"",""source"":""API"",""status"":""Inactive"",""verified"":true,""confidence"":""48.77"",""department"":""Sales"",""dataQuality"":""Low"",""lastChecked"":""2026-03-08T16:59:38.860Z""}","{""sku"":""SKU-R45MV2SZ"",""upc"":""870048182981"",""name"":""Item_90s3sj"",""size"":""XXL"",""tags"":[""furniture"",""books"",""electronics"",""furniture""],""brand"":""Premium"",""color"":""large"",""price"":58.58,""rating"":""3.4"",""weight"":51.35,""material"":""Polyester"",""inventory"":893,""dimensions"":{""width"":470,""height"":9,""length"":152},""createdDate"":""2025-11-10T12:57:50.700Z"",""description"":""A large sports product"",""lastModified"":""2026-03-06T13:21:29.593Z""}"
2,REC-001094,Alert,Success,Alert,Urgent,"{""sku"":""SKU-99K8VL8E"",""upc"":""867225595386"",""name"":""פריט_dl3lc5"",""size"":""M"",""tags"":[""ביגוד"",""ביגוד"",""אמנות"",""ביגוד"",""אלקטרוניקה""],""brand"":""מותג ד"",""color"":""צרכני"",""price"":17.16,""rating"":""1.6"",""weight"":43.69,""material"":""זכוכית"",""inventory"":312,""dimensions"":{""width"":418,""height"":280,""length"":439},""createdDate"":""2026-01-23T07:41:32.217Z"",""description"":""מוצר מוזיקה קטן"",""lastModified"":""2026-03-22T08:19:34.687Z""}","{""region"":""APAC"",""source"":""API"",""status"":""Archived"",""verified"":false,""confidence"":""0.89"",""department"":""Marketing"",""dataQuality"":""High"",""lastChecked"":""2026-03-08T05:40:49.130Z""}","{""sku"":""SKU-99K8VL8E"",""upc"":""867225595386"",""name"":""Item_dl3lc5"",""size"":""M"",""tags"":[""clothing"",""clothing"",""art"",""clothing"",""electronics""],""brand"":""BrandD"",""color"":""consumer"",""price"":17.16,""rating"":""1.6"",""weight"":43.69,""material"":""Glass"",""inventory"":312,""dimensions"":{""width"":418,""height"":280,""length"":439},""createdDate"":""2026-01-23T07:41:32.217Z"",""description"":""A small music product"",""lastModified"":""2026-03-22T08:19:34.687Z""}"
2,REC-001095,Analytics,Conversion,Analytics,Cohort,"{""sku"":""SKU-4TO1M8R7"",""upc"":""320315628069"",""name"":""פריט_zo6pc4"",""size"":""M"",""tags"":[""ריהוט"",""מוזיקה"",""מזון""],""brand"":""מותג חנות"",""color"":""סטנדרטי"",""price"":89.89,""rating"":""1.0"",""weight"":37.42,""material"":""צמר"",""inventory"":322,""dimensions"":{""width"":471,""height"":179,""length"":85},""createdDate"":""2026-03-14T01:54:28.396Z"",""description"":""מוצר מזון סטנדרטי"",""lastModified"":""2026-03-10T23:38:59.141Z""}","{""region"":""US"",""source"":""Import"",""status"":""Archived"",""verified"":false,""confidence"":""81.48"",""department"":""Finance"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-21T09:13:43.265Z""}","{""sku"":""SKU-4TO1M8R7"",""upc"":""320315628069"",""name"":""Item_zo6pc4"",""size"":""M"",""tags"":[""furniture"",""music"",""food""],""brand"":""Store Brand"",""color"":""standard"",""price"":89.89,""rating"":""1.0"",""weight"":37.42,""material"":""Wool"",""inventory"":322,""dimensions"":{""width"":471,""height"":179,""length"":85},""createdDate"":""2026-03-14T01:54:28.396Z"",""description"":""A standard food product"",""lastModified"":""2026-03-10T23:38:59.141Z""}"
2,REC-001096,Product,Digital,Product,Rental,"{""sku"":""SKU-1UMM3OKH"",""upc"":""713471482813"",""name"":""פריט_7z5utk"",""size"":""XL"",""tags"":[""ביגוד"",""מזון"",""ספורט"",""ביגוד""],""brand"":""יוקרה"",""color"":""פרמיום"",""price"":18.48,""rating"":""3.2"",""weight"":8.08,""material"":""צמר"",""inventory"":644,""dimensions"":{""width"":151,""height"":366,""length"":118},""createdDate"":""2025-08-19T10:39:14.332Z"",""description"":""מוצר אלקטרוניקה פרמיום"",""lastModified"":""2026-03-01T17:44:40.067Z""}","{""region"":""US"",""source"":""Import"",""status"":""Review"",""verified"":true,""confidence"":""28.89"",""department"":""Operations"",""dataQuality"":""Low"",""lastChecked"":""2026-03-09T12:35:49.501Z""}","{""sku"":""SKU-1UMM3OKH"",""upc"":""713471482813"",""name"":""Item_7z5utk"",""size"":""XL"",""tags"":[""clothing"",""food"",""sports"",""clothing""],""brand"":""Luxury"",""color"":""premium"",""price"":18.48,""rating"":""3.2"",""weight"":8.08,""material"":""Wool"",""inventory"":644,""dimensions"":{""width"":151,""height"":366,""length"":118},""createdDate"":""2025-08-19T10:39:14.332Z"",""description"":""A premium electronics product"",""lastModified"":""2026-03-01T17:44:40.067Z""}"
2,REC-001097,Transaction,Refund,Transaction,Exchange,"{""sku"":""SKU-VATYCO8E"",""upc"":""525959858199"",""name"":""פריט_n9r09"",""size"":""XS"",""tags"":[""צעצועים"",""ספורט"",""ריהוט""],""brand"":""יוקרה"",""color"":""גדול"",""price"":93.6,""rating"":""0.8"",""weight"":66.82,""material"":""כותנה"",""inventory"":55,""dimensions"":{""width"":138,""height"":238,""length"":251},""createdDate"":""2025-05-11T20:22:31.114Z"",""description"":""מוצר ריהוט אדום"",""lastModified"":""2026-03-15T06:54:47.987Z""}","{""region"":""MENA"",""source"":""User Submission"",""status"":""Active"",""verified"":true,""confidence"":""21.95"",""department"":""Finance"",""dataQuality"":""Low"",""lastChecked"":""2026-03-03T18:27:41.456Z""}","{""sku"":""SKU-VATYCO8E"",""upc"":""525959858199"",""name"":""Item_n9r09"",""size"":""XS"",""tags"":[""toys"",""sports"",""furniture""],""brand"":""Luxury"",""color"":""large"",""price"":93.6,""rating"":""0.8"",""weight"":66.82,""material"":""Cotton"",""inventory"":55,""dimensions"":{""width"":138,""height"":238,""length"":251},""createdDate"":""2025-05-11T20:22:31.114Z"",""description"":""A red furniture product"",""lastModified"":""2026-03-15T06:54:47.987Z""}"
2,REC-001098,Service,Premium,Service,Training,"{""sku"":""SKU-BXG19OF7"",""upc"":""870755750341"",""name"":""פריט_fakjp"",""size"":""XXL"",""tags"":[""אמנות"",""ביגוד""],""brand"":""מותג ג"",""color"":""קטן"",""price"":79.92,""rating"":""0.4"",""weight"":96.36,""material"":""כותנה"",""inventory"":812,""dimensions"":{""width"":61,""height"":102,""length"":300},""createdDate"":""2026-01-11T14:39:49.148Z"",""description"":""מוצר מוזיקה בסיסי"",""lastModified"":""2026-03-16T11:55:47.579Z""}","{""region"":""APAC"",""source"":""Import"",""status"":""Archived"",""verified"":false,""confidence"":""27.98"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-25T14:53:28.740Z""}","{""sku"":""SKU-BXG19OF7"",""upc"":""870755750341"",""name"":""Item_fakjp"",""size"":""XXL"",""tags"":[""art"",""clothing""],""brand"":""BrandC"",""color"":""small"",""price"":79.92,""rating"":""0.4"",""weight"":96.36,""material"":""Cotton"",""inventory"":812,""dimensions"":{""width"":61,""height"":102,""length"":300},""createdDate"":""2026-01-11T14:39:49.148Z"",""description"":""A basic music product"",""lastModified"":""2026-03-16T11:55:47.579Z""}"
2,REC-001099,System,Monitoring,System,Logging,"{""sku"":""SKU-CM1J4WZS"",""upc"":""936909296462"",""name"":""פריט_v39s5h"",""size"":""L"",""tags"":[""ספרים""],""brand"":""יוקרה"",""color"":""מקצועי"",""price"":42.52,""rating"":""4.8"",""weight"":67.3,""material"":""עץ"",""inventory"":68,""dimensions"":{""width"":37,""height"":175,""length"":320},""createdDate"":""2025-11-30T09:00:25.825Z"",""description"":""מוצר מוזיקה מקצועי"",""lastModified"":""2026-03-25T21:01:24.382Z""}","{""region"":""APAC"",""source"":""API"",""status"":""Archived"",""verified"":true,""confidence"":""88.18"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-03-02T20:52:36.643Z""}","{""sku"":""SKU-CM1J4WZS"",""upc"":""936909296462"",""name"":""Item_v39s5h"",""size"":""L"",""tags"":[""books""],""brand"":""Luxury"",""color"":""professional"",""price"":42.52,""rating"":""4.8"",""weight"":67.3,""material"":""Wood"",""inventory"":68,""dimensions"":{""width"":37,""height"":175,""length"":320},""createdDate"":""2025-11-30T09:00:25.825Z"",""description"":""A professional music product"",""lastModified"":""2026-03-25T21:01:24.382Z""}"
