benchmark_id,request_id,true_type,true_subtype,pred_type,pred_subtype,attributes,metadata,attributes_en
3,REC-000950,Payment,Bank Transfer,Payment,Bank Transfer,"{""sku"":""SKU-2D0Z5RTG"",""upc"":""909345112489"",""name"":""פריט_80us04"",""size"":""L"",""tags"":[""ביגוד"",""ביגוד"",""מזון""],""brand"":""פרמיום"",""color"":""גדול"",""price"":73.13,""rating"":""2.3"",""weight"":41.02,""material"":""עור"",""inventory"":580,""dimensions"":{""width"":495,""height"":181,""length"":487},""createdDate"":""2026-01-08T16:29:07.631Z"",""description"":""מוצר צעצועים מקצועי"",""lastModified"":""2026-03-22T15:47:59.076Z""}","{""region"":""EU"",""source"":""User Submission"",""status"":""Archived"",""verified"":false,""confidence"":""10.85"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-03-03T21:18:54.316Z""}","{""sku"":""SKU-2D0Z5RTG"",""upc"":""909345112489"",""name"":""Item_80us04"",""size"":""L"",""tags"":[""clothing"",""clothing"",""food""],""brand"":""Premium"",""color"":""large"",""price"":73.13,""rating"":""2.3"",""weight"":41.02,""material"":""Leather"",""inventory"":580,""dimensions"":{""width"":495,""height"":181,""length"":487},""createdDate"":""2026-01-08T16:29:07.631Z"",""description"":""A professional toys product"",""lastModified"":""2026-03-22T15:47:59.076Z""}"
3,REC-000951,Service,Onsite,Service,Onsite,"{""sku"":""SKU-CF1S9N67"",""upc"":""44533201094"",""name"":""פריט_g2qlo"",""size"":""L"",""tags"":[""מוזיקה"",""אלקטרוניקה"",""ספרים"",""ספורט"",""מוזיקה""],""brand"":""מותג ד"",""color"":""סטנדרטי"",""price"":15.66,""rating"":""3.3"",""weight"":19.39,""material"":""משי"",""inventory"":743,""dimensions"":{""width"":337,""height"":203,""length"":221},""createdDate"":""2026-02-17T09:45:37.241Z"",""description"":""מוצר ריהוט קטן"",""lastModified"":""2026-03-10T15:00:37.493Z""}","{""region"":""APAC"",""source"":""Manual Entry"",""status"":""Archived"",""verified"":true,""confidence"":""68.30"",""department"":""Sales"",""dataQuality"":""Low"",""lastChecked"":""2026-03-27T09:25:20.219Z""}","{""sku"":""SKU-CF1S9N67"",""upc"":""44533201094"",""name"":""Item_g2qlo"",""size"":""L"",""tags"":[""music"",""electronics"",""books"",""sports"",""music""],""brand"":""BrandD"",""color"":""standard"",""price"":15.66,""rating"":""3.3"",""weight"":19.39,""material"":""Silk"",""inventory"":743,""dimensions"":{""width"":337,""height"":203,""length"":221},""createdDate"":""2026-02-17T09:45:37.241Z"",""description"":""A small furniture product"",""lastModified"":""2026-03-10T15:00:37.493Z""}"
3,REC-000952,Shipping,Express,Shipping,Express,"{""sku"":""SKU-CE7WYJJR"",""upc"":""26699144715"",""name"":""פריט_urydce"",""size"":""XXL"",""tags"":[""בית""],""brand"":""יוקרה"",""color"":""קטן"",""price"":69.48,""rating"":""3.4"",""weight"":49.96,""material"":""פלסטיק"",""inventory"":205,""dimensions"":{""width"":92,""height"":358,""length"":361},""createdDate"":""2025-12-16T19:29:53.189Z"",""description"":""מוצר בית קטן"",""lastModified"":""2026-03-15T00:12:37.645Z""}","{""region"":""EU"",""source"":""Import"",""status"":""Inactive"",""verified"":false,""confidence"":""76.30"",""department"":""Support"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-10T20:46:10.840Z""}","{""sku"":""SKU-CE7WYJJR"",""upc"":""26699144715"",""name"":""Item_urydce"",""size"":""XXL"",""tags"":[""home""],""brand"":""Luxury"",""color"":""small"",""price"":69.48,""rating"":""3.4"",""weight"":49.96,""material"":""Plastic"",""inventory"":205,""dimensions"":{""width"":92,""height"":358,""length"":361},""createdDate"":""2025-12-16T19:29:53.189Z"",""description"":""A small home product"",""lastModified"":""2026-03-15T00:12:37.645Z""}"
3,REC-000953,Support,Escalation,Support,Escalation,"{""sku"":""SKU-YZLTRXJL"",""upc"":""496232259094"",""name"":""פריט_qipofi"",""size"":""M"",""tags"":[""אלקטרוניקה"",""צעצועים"",""אמנות"",""ריהוט"",""מזון""],""brand"":""מותג ד"",""color"":""גדול"",""price"":82.4,""rating"":""2.3"",""weight"":23.1,""material"":""זכוכית"",""inventory"":110,""dimensions"":{""width"":219,""height"":78,""length"":434},""createdDate"":""2025-04-10T06:27:24.376Z"",""description"":""מוצר אמנות מקצועי"",""lastModified"":""2026-03-14T14:30:25.119Z""}","{""region"":""LATAM"",""source"":""API"",""status"":""Review"",""verified"":false,""confidence"":""37.18"",""department"":""Sales"",""dataQuality"":""Low"",""lastChecked"":""2026-03-10T04:38:35.712Z""}","{""sku"":""SKU-YZLTRXJL"",""upc"":""496232259094"",""name"":""Item_qipofi"",""size"":""M"",""tags"":[""electronics"",""toys"",""art"",""furniture"",""food""],""brand"":""BrandD"",""color"":""large"",""price"":82.4,""rating"":""2.3"",""weight"":23.1,""material"":""Glass"",""inventory"":110,""dimensions"":{""width"":219,""height"":78,""length"":434},""createdDate"":""2025-04-10T06:27:24.376Z"",""description"":""A professional art product"",""lastModified"":""2026-03-14T14:30:25.119Z""}"
3,REC-000954,Event,In Person,Event,In Person,"{""sku"":""SKU-JLXL11QW"",""upc"":""250351926829"",""name"":""פריט_03d5g"",""size"":""S"",""tags"":[""מוזיקה"",""ספרים"",""אמנות"",""בית""],""brand"":""יוקרה"",""color"":""כחול"",""price"":51.05,""rating"":""2.0"",""weight"":45.15,""material"":""עץ"",""inventory"":58,""dimensions"":{""width"":487,""height"":146,""length"":453},""createdDate"":""2025-11-01T15:58:34.154Z"",""description"":""מוצר בית בסיסי"",""lastModified"":""2026-03-20T22:09:05.720Z""}","{""region"":""APAC"",""source"":""User Submission"",""status"":""Inactive"",""verified"":true,""confidence"":""60.83"",""department"":""Marketing"",""dataQuality"":""High"",""lastChecked"":""2026-03-12T08:52:04.990Z""}","{""sku"":""SKU-JLXL11QW"",""upc"":""250351926829"",""name"":""Item_03d5g"",""size"":""S"",""tags"":[""music"",""books"",""art"",""home""],""brand"":""Luxury"",""color"":""blue"",""price"":51.05,""rating"":""2.0"",""weight"":45.15,""material"":""Wood"",""inventory"":58,""dimensions"":{""width"":487,""height"":146,""length"":453},""createdDate"":""2025-11-01T15:58:34.154Z"",""description"":""A basic home product"",""lastModified"":""2026-03-20T22:09:05.720Z""}"
3,REC-000955,Service,Support,Service,Support,"{""sku"":""SKU-Q6MZR7DV"",""upc"":""441990495009"",""name"":""פריט_a31zk"",""size"":""XL"",""tags"":[""מוזיקה""],""brand"":""מותג ה"",""color"":""מקצועי"",""price"":89.86,""rating"":""2.1"",""weight"":21.68,""material"":""פוליאסטר"",""inventory"":580,""dimensions"":{""width"":237,""height"":401,""length"":319},""createdDate"":""2025-10-17T00:17:47.988Z"",""description"":""מוצר מזון דלוקס"",""lastModified"":""2026-03-25T10:34:55.260Z""}","{""region"":""EU"",""source"":""Web Scrape"",""status"":""Active"",""verified"":true,""confidence"":""37.42"",""department"":""Operations"",""dataQuality"":""Low"",""lastChecked"":""2026-03-11T06:45:19.079Z""}","{""sku"":""SKU-Q6MZR7DV"",""upc"":""441990495009"",""name"":""Item_a31zk"",""size"":""XL"",""tags"":[""music""],""brand"":""BrandE"",""color"":""professional"",""price"":89.86,""rating"":""2.1"",""weight"":21.68,""material"":""Polyester"",""inventory"":580,""dimensions"":{""width"":237,""height"":401,""length"":319},""createdDate"":""2025-10-17T00:17:47.988Z"",""description"":""A deluxe food product"",""lastModified"":""2026-03-25T10:34:55.260Z""}"
3,REC-000956,Service,Installation,Service,Installation,"{""sku"":""SKU-OK2O4RCW"",""upc"":""949306559610"",""name"":""פריט_5t4k07"",""size"":""XS"",""tags"":[""מזון"",""ביגוד"",""מוזיקה""],""brand"":""מותג ה"",""color"":""סטנדרטי"",""price"":64.2,""rating"":""4.1"",""weight"":93.29,""material"":""כותנה"",""inventory"":493,""dimensions"":{""width"":85,""height"":239,""length"":40},""createdDate"":""2025-06-11T02:55:36.228Z"",""description"":""מוצר מוזיקה בסיסי"",""lastModified"":""2026-03-25T18:10:48.308Z""}","{""region"":""APAC"",""source"":""Import"",""status"":""Pending"",""verified"":false,""confidence"":""56.33"",""department"":""Sales"",""dataQuality"":""Low"",""lastChecked"":""2026-03-05T02:35:31.760Z""}","{""sku"":""SKU-OK2O4RCW"",""upc"":""949306559610"",""name"":""Item_5t4k07"",""size"":""XS"",""tags"":[""food"",""clothing"",""music""],""brand"":""BrandE"",""color"":""standard"",""price"":64.2,""rating"":""4.1"",""weight"":93.29,""material"":""Cotton"",""inventory"":493,""dimensions"":{""width"":85,""height"":239,""length"":40},""createdDate"":""2025-06-11T02:55:36.228Z"",""description"":""A basic music product"",""lastModified"":""2026-03-25T18:10:48.308Z""}"
3,REC-000957,Account,Suspended,Account,Suspended,"{""sku"":""SKU-7MO2UJIQ"",""upc"":""349520822144"",""name"":""פריט_sc3vk"",""size"":""S"",""tags"":[""ספורט"",""בית"",""מוזיקה"",""ריהוט""],""brand"":""פרמיום"",""color"":""צרכני"",""price"":86.95,""rating"":""3.0"",""weight"":52.27,""material"":""ניילון"",""inventory"":210,""dimensions"":{""width"":341,""height"":443,""length"":350},""createdDate"":""2026-02-17T08:58:22.020Z"",""description"":""מוצר אלקטרוניקה גדול"",""lastModified"":""2026-03-08T07:38:44.297Z""}","{""region"":""EU"",""source"":""API"",""status"":""Review"",""verified"":true,""confidence"":""74.18"",""department"":""Support"",""dataQuality"":""Low"",""lastChecked"":""2026-03-11T05:39:36.294Z""}","{""sku"":""SKU-7MO2UJIQ"",""upc"":""349520822144"",""name"":""Item_sc3vk"",""size"":""S"",""tags"":[""sports"",""home"",""music"",""furniture""],""brand"":""Premium"",""color"":""consumer"",""price"":86.95,""rating"":""3.0"",""weight"":52.27,""material"":""Nylon"",""inventory"":210,""dimensions"":{""width"":341,""height"":443,""length"":350},""createdDate"":""2026-02-17T08:58:22.020Z"",""description"":""A large electronics product"",""lastModified"":""2026-03-08T07:38:44.297Z""}"
3,REC-000958,Marketing,Influencer,Marketing,Influencer,"{""sku"":""SKU-U8TZH8ZB"",""upc"":""575278438492"",""name"":""פריט_nfpdok"",""size"":""One Size"",""tags"":[""אמנות"",""ריהוט"",""מזון"",""אלקטרוניקה""],""brand"":""מותג א"",""color"":""קטן"",""price"":38.71,""rating"":""1.3"",""weight"":6.22,""material"":""זכוכית"",""inventory"":959,""dimensions"":{""width"":91,""height"":58,""length"":16},""createdDate"":""2025-09-01T02:45:22.564Z"",""description"":""מוצר ביגוד אדום"",""lastModified"":""2026-02-25T22:51:44.860Z""}","{""region"":""LATAM"",""source"":""Import"",""status"":""Inactive"",""verified"":true,""confidence"":""90.48"",""department"":""Support"",""dataQuality"":""Low"",""lastChecked"":""2026-03-06T02:34:02.545Z""}","{""sku"":""SKU-U8TZH8ZB"",""upc"":""575278438492"",""name"":""Item_nfpdok"",""size"":""One Size"",""tags"":[""art"",""furniture"",""food"",""electronics""],""brand"":""BrandA"",""color"":""small"",""price"":38.71,""rating"":""1.3"",""weight"":6.22,""material"":""Glass"",""inventory"":959,""dimensions"":{""width"":91,""height"":58,""length"":16},""createdDate"":""2025-09-01T02:45:22.564Z"",""description"":""A red clothing product"",""lastModified"":""2026-02-25T22:51:44.860Z""}"
3,REC-000959,Payment,COD,Payment,COD,"{""sku"":""SKU-ZWRJESAG"",""upc"":""854689739559"",""name"":""פריט_9nngmn"",""size"":""L"",""tags"":[""אלקטרוניקה"",""מזון"",""ריהוט"",""אלקטרוניקה""],""brand"":""גנרי"",""color"":""סטנדרטי"",""price"":70.42,""rating"":""1.0"",""weight"":46.35,""material"":""עץ"",""inventory"":356,""dimensions"":{""width"":34,""height"":445,""length"":1},""createdDate"":""2025-12-04T20:40:58.322Z"",""description"":""מוצר בית כחול"",""lastModified"":""2026-03-15T18:13:19.060Z""}","{""region"":""APAC"",""source"":""Import"",""status"":""Review"",""verified"":true,""confidence"":""10.05"",""department"":""Marketing"",""dataQuality"":""Low"",""lastChecked"":""2026-03-06T21:57:37.435Z""}","{""sku"":""SKU-ZWRJESAG"",""upc"":""854689739559"",""name"":""Item_9nngmn"",""size"":""L"",""tags"":[""electronics"",""food"",""furniture"",""electronics""],""brand"":""Generic"",""color"":""standard"",""price"":70.42,""rating"":""1.0"",""weight"":46.35,""material"":""Wood"",""inventory"":356,""dimensions"":{""width"":34,""height"":445,""length"":1},""createdDate"":""2025-12-04T20:40:58.322Z"",""description"":""A blue home product"",""lastModified"":""2026-03-15T18:13:19.060Z""}"
3,REC-000960,Analytics,Session,Analytics,Session,"{""sku"":""SKU-TC3P4ZT5"",""upc"":""360131184645"",""name"":""פריט_wukyhe"",""size"":""M"",""tags"":[""אמנות"",""אלקטרוניקה"",""אמנות""],""brand"":""פרמיום"",""color"":""גדול"",""price"":30.87,""rating"":""0.4"",""weight"":33.98,""material"":""עור"",""inventory"":961,""dimensions"":{""width"":14,""height"":256,""length"":160},""createdDate"":""2025-04-09T15:15:48.970Z"",""description"":""מוצר אלקטרוניקה מקצועי"",""lastModified"":""2026-03-25T05:09:20.056Z""}","{""region"":""MENA"",""source"":""User Submission"",""status"":""Archived"",""verified"":true,""confidence"":""39.32"",""department"":""Finance"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-07T12:57:43.138Z""}","{""sku"":""SKU-TC3P4ZT5"",""upc"":""360131184645"",""name"":""Item_wukyhe"",""size"":""M"",""tags"":[""art"",""electronics"",""art""],""brand"":""Premium"",""color"":""large"",""price"":30.87,""rating"":""0.4"",""weight"":33.98,""material"":""Leather"",""inventory"":961,""dimensions"":{""width"":14,""height"":256,""length"":160},""createdDate"":""2025-04-09T15:15:48.970Z"",""description"":""A professional electronics product"",""lastModified"":""2026-03-25T05:09:20.056Z""}"
3,REC-000961,Shipping,International,Shipping,International,"{""sku"":""SKU-PUFHVPKS"",""upc"":""149379543689"",""name"":""פריט_e5y5p"",""size"":""XS"",""tags"":[""ריהוט"",""ספרים"",""בית""],""brand"":""מותג חנות"",""color"":""צרכני"",""price"":12.52,""rating"":""2.8"",""weight"":75.92,""material"":""צמר"",""inventory"":817,""dimensions"":{""width"":325,""height"":40,""length"":123},""createdDate"":""2025-08-10T02:37:19.004Z"",""description"":""מוצר ביגוד מקצועי"",""lastModified"":""2026-03-03T08:36:58.037Z""}","{""region"":""MENA"",""source"":""User Submission"",""status"":""Review"",""verified"":true,""confidence"":""98.80"",""department"":""Finance"",""dataQuality"":""Low"",""lastChecked"":""2026-03-10T06:51:12.798Z""}","{""sku"":""SKU-PUFHVPKS"",""upc"":""149379543689"",""name"":""Item_e5y5p"",""size"":""XS"",""tags"":[""furniture"",""books"",""home""],""brand"":""Store Brand"",""color"":""consumer"",""price"":12.52,""rating"":""2.8"",""weight"":75.92,""material"":""Wool"",""inventory"":817,""dimensions"":{""width"":325,""height"":40,""length"":123},""createdDate"":""2025-08-10T02:37:19.004Z"",""description"":""A professional clothing product"",""lastModified"":""2026-03-03T08:36:58.037Z""}"
3,REC-000962,System,Backup,System,Backup,"{""sku"":""SKU-FQPQ4SOZ"",""upc"":""293250034449"",""name"":""פריט_60lttd"",""size"":""XL"",""tags"":[""ריהוט"",""ריהוט"",""צעצועים"",""ביגוד"",""ספורט""],""brand"":""יוקרה"",""color"":""דלוקס"",""price"":14.96,""rating"":""3.5"",""weight"":96.77,""material"":""משי"",""inventory"":814,""dimensions"":{""width"":133,""height"":183,""length"":205},""createdDate"":""2025-08-15T19:00:02.460Z"",""description"":""מוצר מזון גדול"",""lastModified"":""2026-03-24T21:38:45.729Z""}","{""region"":""EU"",""source"":""Import"",""status"":""Active"",""verified"":true,""confidence"":""41.93"",""department"":""Operations"",""dataQuality"":""High"",""lastChecked"":""2026-03-20T20:43:54.821Z""}","{""sku"":""SKU-FQPQ4SOZ"",""upc"":""293250034449"",""name"":""Item_60lttd"",""size"":""XL"",""tags"":[""furniture"",""furniture"",""toys"",""clothing"",""sports""],""brand"":""Luxury"",""color"":""deluxe"",""price"":14.96,""rating"":""3.5"",""weight"":96.77,""material"":""Silk"",""inventory"":814,""dimensions"":{""width"":133,""height"":183,""length"":205},""createdDate"":""2025-08-15T19:00:02.460Z"",""description"":""A large food product"",""lastModified"":""2026-03-24T21:38:45.729Z""}"
3,REC-000963,User,Individual,User,Individual,"{""sku"":""SKU-9TPQRK0F"",""upc"":""482600681199"",""name"":""פריט_8edo29"",""size"":""XL"",""tags"":[""אמנות""],""brand"":""יוקרה"",""color"":""אדום"",""price"":81.31,""rating"":""2.5"",""weight"":80.21,""material"":""מתכת"",""inventory"":88,""dimensions"":{""width"":349,""height"":225,""length"":36},""createdDate"":""2025-09-17T02:50:05.696Z"",""description"":""מוצר בית כחול"",""lastModified"":""2026-03-04T18:24:05.662Z""}","{""region"":""APAC"",""source"":""Web Scrape"",""status"":""Active"",""verified"":false,""confidence"":""90.01"",""department"":""Finance"",""dataQuality"":""Low"",""lastChecked"":""2026-03-12T16:21:38.417Z""}","{""sku"":""SKU-9TPQRK0F"",""upc"":""482600681199"",""name"":""Item_8edo29"",""size"":""XL"",""tags"":[""art""],""brand"":""Luxury"",""color"":""red"",""price"":81.31,""rating"":""2.5"",""weight"":80.21,""material"":""Metal"",""inventory"":88,""dimensions"":{""width"":349,""height"":225,""length"":36},""createdDate"":""2025-09-17T02:50:05.696Z"",""description"":""A blue home product"",""lastModified"":""2026-03-04T18:24:05.662Z""}"
3,REC-000964,Transaction,Promotion,Transaction,Promotion,"{""sku"":""SKU-OJ9TL8IH"",""upc"":""250801605181"",""name"":""פריט_xw9ae"",""size"":""One Size"",""tags"":[""אלקטרוניקה"",""צעצועים"",""ריהוט""],""brand"":""פרמיום"",""color"":""אדום"",""price"":69,""rating"":""1.4"",""weight"":82.34,""material"":""פוליאסטר"",""inventory"":473,""dimensions"":{""width"":257,""height"":472,""length"":204},""createdDate"":""2025-07-15T03:37:41.192Z"",""description"":""מוצר ריהוט כחול"",""lastModified"":""2026-03-21T16:49:36.602Z""}","{""region"":""APAC"",""source"":""API"",""status"":""Review"",""verified"":false,""confidence"":""4.12"",""department"":""Support"",""dataQuality"":""High"",""lastChecked"":""2026-03-07T12:30:51.982Z""}","{""sku"":""SKU-OJ9TL8IH"",""upc"":""250801605181"",""name"":""Item_xw9ae"",""size"":""One Size"",""tags"":[""electronics"",""toys"",""furniture""],""brand"":""Premium"",""color"":""red"",""price"":69,""rating"":""1.4"",""weight"":82.34,""material"":""Polyester"",""inventory"":473,""dimensions"":{""width"":257,""height"":472,""length"":204},""createdDate"":""2025-07-15T03:37:41.192Z"",""description"":""A blue furniture product"",""lastModified"":""2026-03-21T16:49:36.602Z""}"
3,REC-000965,System,Monitoring,System,Monitoring,"{""sku"":""SKU-TP9YFJR9"",""upc"":""579978424950"",""name"":""פריט_dhln9q"",""size"":""M"",""tags"":[""אמנות""],""brand"":""גנרי"",""color"":""אדום"",""price"":6.4,""rating"":""2.2"",""weight"":17.99,""material"":""עור"",""inventory"":157,""dimensions"":{""width"":243,""height"":179,""length"":225},""createdDate"":""2025-10-13T00:41:00.757Z"",""description"":""מוצר אמנות מקצועי"",""lastModified"":""2026-03-19T08:25:09.634Z""}","{""region"":""EU"",""source"":""API"",""status"":""Inactive"",""verified"":false,""confidence"":""16.98"",""department"":""Operations"",""dataQuality"":""High"",""lastChecked"":""2026-03-09T14:30:00.474Z""}","{""sku"":""SKU-TP9YFJR9"",""upc"":""579978424950"",""name"":""Item_dhln9q"",""size"":""M"",""tags"":[""art""],""brand"":""Generic"",""color"":""red"",""price"":6.4,""rating"":""2.2"",""weight"":17.99,""material"":""Leather"",""inventory"":157,""dimensions"":{""width"":243,""height"":179,""length"":225},""createdDate"":""2025-10-13T00:41:00.757Z"",""description"":""A professional art product"",""lastModified"":""2026-03-19T08:25:09.634Z""}"
3,REC-000966,System,Database,System,Database,"{""sku"":""SKU-0NE31R48"",""upc"":""862252804718"",""name"":""פריט_93l7lc"",""size"":""One Size"",""tags"":[""ספורט"",""ביגוד""],""brand"":""יוקרה"",""color"":""בסיסי"",""price"":74.56,""rating"":""4.8"",""weight"":94.45,""material"":""עץ"",""inventory"":549,""dimensions"":{""width"":247,""height"":446,""length"":296},""createdDate"":""2025-09-17T13:21:41.608Z"",""description"":""מוצר אמנות פרמיום"",""lastModified"":""2026-03-24T19:54:09.179Z""}","{""region"":""MENA"",""source"":""Import"",""status"":""Archived"",""verified"":false,""confidence"":""62.19"",""department"":""Sales"",""dataQuality"":""Low"",""lastChecked"":""2026-03-12T04:24:17.854Z""}","{""sku"":""SKU-0NE31R48"",""upc"":""862252804718"",""name"":""Item_93l7lc"",""size"":""One Size"",""tags"":[""sports"",""clothing""],""brand"":""Luxury"",""color"":""basic"",""price"":74.56,""rating"":""4.8"",""weight"":94.45,""material"":""Wood"",""inventory"":549,""dimensions"":{""width"":247,""height"":446,""length"":296},""createdDate"":""2025-09-17T13:21:41.608Z"",""description"":""A premium art product"",""lastModified"":""2026-03-24T19:54:09.179Z""}"
3,REC-000967,Document,Invoice,Document,Invoice,"{""sku"":""SKU-A88IMH5I"",""upc"":""721180868101"",""name"":""פריט_s8oey4"",""size"":""One Size"",""tags"":[""אמנות"",""אלקטרוניקה"",""בית"",""ספרים""],""brand"":""מותג ג"",""color"":""בסיסי"",""price"":10.72,""rating"":""1.9"",""weight"":45.38,""material"":""פוליאסטר"",""inventory"":471,""dimensions"":{""width"":97,""height"":357,""length"":382},""createdDate"":""2026-03-04T03:24:44.307Z"",""description"":""מוצר אלקטרוניקה גדול"",""lastModified"":""2026-03-23T19:40:24.790Z""}","{""region"":""US"",""source"":""Import"",""status"":""Active"",""verified"":true,""confidence"":""86.72"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-09T16:58:31.283Z""}","{""sku"":""SKU-A88IMH5I"",""upc"":""721180868101"",""name"":""Item_s8oey4"",""size"":""One Size"",""tags"":[""art"",""electronics"",""home"",""books""],""brand"":""BrandC"",""color"":""basic"",""price"":10.72,""rating"":""1.9"",""weight"":45.38,""material"":""Polyester"",""inventory"":471,""dimensions"":{""width"":97,""height"":357,""length"":382},""createdDate"":""2026-03-04T03:24:44.307Z"",""description"":""A large electronics product"",""lastModified"":""2026-03-23T19:40:24.790Z""}"
3,REC-000968,User,Guest,User,Guest,"{""sku"":""SKU-MX8ZVHJ4"",""upc"":""464783679098"",""name"":""פריט_bnhwlwk"",""size"":""S"",""tags"":[""אלקטרוניקה"",""צעצועים"",""מוזיקה""],""brand"":""מותג ב"",""color"":""כחול"",""price"":86.76,""rating"":""2.5"",""weight"":70.42,""material"":""ניילון"",""inventory"":873,""dimensions"":{""width"":261,""height"":33,""length"":61},""createdDate"":""2025-09-04T20:13:22.085Z"",""description"":""מוצר צעצועים דלוקס"",""lastModified"":""2026-03-01T12:51:26.698Z""}","{""region"":""US"",""source"":""Web Scrape"",""status"":""Review"",""verified"":true,""confidence"":""90.40"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-03-14T10:44:11.426Z""}","{""sku"":""SKU-MX8ZVHJ4"",""upc"":""464783679098"",""name"":""Item_bnhwlwk"",""size"":""S"",""tags"":[""electronics"",""toys"",""music""],""brand"":""BrandB"",""color"":""blue"",""price"":86.76,""rating"":""2.5"",""weight"":70.42,""material"":""Nylon"",""inventory"":873,""dimensions"":{""width"":261,""height"":33,""length"":61},""createdDate"":""2025-09-04T20:13:22.085Z"",""description"":""A deluxe toys product"",""lastModified"":""2026-03-01T12:51:26.698Z""}"
3,REC-000969,Content,Text,Content,Text,"{""sku"":""SKU-28WRDANC"",""upc"":""968954294914"",""name"":""פריט_3n960a"",""size"":""XL"",""tags"":[""אמנות"",""ספורט"",""צעצועים"",""מוזיקה"",""ריהוט""],""brand"":""פרמיום"",""color"":""מקצועי"",""price"":50.07,""rating"":""3.3"",""weight"":89,""material"":""עור"",""inventory"":523,""dimensions"":{""width"":104,""height"":378,""length"":224},""createdDate"":""2026-02-26T10:47:57.871Z"",""description"":""מוצר מוזיקה בסיסי"",""lastModified"":""2026-03-18T22:39:42.671Z""}","{""region"":""US"",""source"":""Web Scrape"",""status"":""Archived"",""verified"":false,""confidence"":""48.21"",""department"":""Marketing"",""dataQuality"":""Low"",""lastChecked"":""2026-03-24T01:22:39.196Z""}","{""sku"":""SKU-28WRDANC"",""upc"":""968954294914"",""name"":""Item_3n960a"",""size"":""XL"",""tags"":[""art"",""sports"",""toys"",""music"",""furniture""],""brand"":""Premium"",""color"":""professional"",""price"":50.07,""rating"":""3.3"",""weight"":89,""material"":""Leather"",""inventory"":523,""dimensions"":{""width"":104,""height"":378,""length"":224},""createdDate"":""2026-02-26T10:47:57.871Z"",""description"":""A basic music product"",""lastModified"":""2026-03-18T22:39:42.671Z""}"
3,REC-000970,Shipping,Overnight,Shipping,Overnight,"{""sku"":""SKU-J8IMSOBZ"",""upc"":""818987569722"",""name"":""פריט_026xq3"",""size"":""XXL"",""tags"":[""אלקטרוניקה"",""מזון"",""אמנות"",""בית""],""brand"":""יוקרה"",""color"":""דלוקס"",""price"":32.48,""rating"":""3.7"",""weight"":15.52,""material"":""פלסטיק"",""inventory"":834,""dimensions"":{""width"":374,""height"":172,""length"":103},""createdDate"":""2025-10-22T09:09:07.881Z"",""description"":""מוצר אמנות אדום"",""lastModified"":""2026-03-21T02:32:56.726Z""}","{""region"":""LATAM"",""source"":""Manual Entry"",""status"":""Inactive"",""verified"":false,""confidence"":""90.86"",""department"":""Finance"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-04T13:20:11.444Z""}","{""sku"":""SKU-J8IMSOBZ"",""upc"":""818987569722"",""name"":""Item_026xq3"",""size"":""XXL"",""tags"":[""electronics"",""food"",""art"",""home""],""brand"":""Luxury"",""color"":""deluxe"",""price"":32.48,""rating"":""3.7"",""weight"":15.52,""material"":""Plastic"",""inventory"":834,""dimensions"":{""width"":374,""height"":172,""length"":103},""createdDate"":""2025-10-22T09:09:07.881Z"",""description"":""A red art product"",""lastModified"":""2026-03-21T02:32:56.726Z""}"
3,REC-000971,Return,Incompatible,Return,Incompatible,"{""sku"":""SKU-ZSSGWYVE"",""upc"":""805745645040"",""name"":""פריט_xbjeagx"",""size"":""M"",""tags"":[""אלקטרוניקה"",""מזון"",""אמנות"",""ספרים""],""brand"":""מותג ה"",""color"":""גדול"",""price"":74.22,""rating"":""0.2"",""weight"":18.13,""material"":""עור"",""inventory"":174,""dimensions"":{""width"":170,""height"":356,""length"":185},""createdDate"":""2025-10-12T16:14:25.883Z"",""description"":""מוצר בית פרמיום"",""lastModified"":""2026-03-23T18:27:14.632Z""}","{""region"":""EU"",""source"":""Web Scrape"",""status"":""Active"",""verified"":true,""confidence"":""11.90"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-14T07:38:49.471Z""}","{""sku"":""SKU-ZSSGWYVE"",""upc"":""805745645040"",""name"":""Item_xbjeagx"",""size"":""M"",""tags"":[""electronics"",""food"",""art"",""books""],""brand"":""BrandE"",""color"":""large"",""price"":74.22,""rating"":""0.2"",""weight"":18.13,""material"":""Leather"",""inventory"":174,""dimensions"":{""width"":170,""height"":356,""length"":185},""createdDate"":""2025-10-12T16:14:25.883Z"",""description"":""A premium home product"",""lastModified"":""2026-03-23T18:27:14.632Z""}"
