benchmark_id,request_id,true_type,true_subtype,pred_type,pred_subtype,attributes,metadata,en_attributes,confidence
1,REC-000913,Marketing,Referral,Marketing,Event,"{""sku"": ""SKU-TZD0OTNF"", ""upc"": ""409664220938"", ""name"": ""Artículo_ly7rnk"", ""size"": ""M"", ""tags"": [""ropa""], ""brand"": ""Económico"", ""color"": ""azul"", ""price"": 54.92, ""rating"": ""1.5"", ""weight"": 72.75, ""material"": ""Cuero"", ""inventory"": 976, ""dimensions"": {""width"": 17, ""height"": 172, ""length"": 93}, ""createdDate"": ""2025-04-27T23:16:31.135Z"", ""description"": ""Un producto de alimentos de lujo"", ""lastModified"": ""2026-03-17T00:04:45.199Z""}","{""region"": ""APAC"", ""source"": ""Entrada Manual"", ""status"": ""Inactivo"", ""verified"": false, ""confidence"": ""10.74"", ""department"": ""Ventas"", ""dataQuality"": ""Media"", ""lastChecked"": ""2026-03-01T21:34:38.187Z""}","{""sku"":""SKU-TZD0OTNF"",""upc"":""409664220938"",""name"":""Item_ly7rnk"",""size"":""M"",""tags"":[""clothing""],""brand"":""Budget"",""color"":""blue"",""price"":54.92,""rating"":""1.5"",""weight"":72.75,""material"":""Leather"",""inventory"":976,""dimensions"":{""width"":17,""height"":172,""length"":93},""createdDate"":""2025-04-27T23:16:31.135Z"",""description"":""A deluxe food product"",""lastModified"":""2026-03-17T00:04:45.199Z""}",0.107
1,REC-000914,Complaint,Communication,Complaint,Privacy,,"{""region"": ""APAC"", ""source"": ""Entrada Manual"", ""status"": ""Activo"", ""verified"": false, ""confidence"": ""99.85"", ""department"": ""Ventas"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-07T03:07:50.841Z""}",,0.998
1,REC-000915,Content,Spreadsheet,Document,Invoice,"{""sku"": ""SKU-N387RBFM"", ""upc"": ""783180210901"", ""name"": ""Artículo_er7nm7"", ""size"": ""One Size"", ""tags"": [""hogar"", ""deportes"", ""deportes""], ""brand"": ""Premium"", ""color"": ""estándar"", ""price"": 11.23, ""rating"": ""4.1"", ""weight"": 56.86, ""material"": ""Lana"", ""inventory"": 46, ""dimensions"": {""width"": 96, ""height"": 198, ""length"": 275}, ""createdDate"": ""2026-01-14T17:16:56.801Z"", ""description"": ""Un producto de música estándar"", ""lastModified"": ""2026-03-08T03:12:07.783Z""}","{""region"": ""LATAM"", ""source"": ""Envío de Usuario"", ""status"": ""Inactivo"", ""verified"": true, ""confidence"": ""58.85"", ""department"": ""Operaciones"", ""dataQuality"": ""Media"", ""lastChecked"": ""2026-02-28T02:54:52.934Z""}","{""sku"":""SKU-N387RBFM"",""upc"":""783180210901"",""name"":""Item_er7nm7"",""size"":""One Size"",""tags"":[""home"",""sports"",""sports""],""brand"":""Premium"",""color"":""standard"",""price"":11.23,""rating"":""4.1"",""weight"":56.86,""material"":""Wool"",""inventory"":46,""dimensions"":{""width"":96,""height"":198,""length"":275},""createdDate"":""2026-01-14T17:16:56.801Z"",""description"":""A standard music product"",""lastModified"":""2026-03-08T03:12:07.783Z""}",0.589
1,REC-000916,Complaint,Communication,Complaint,Safety,"{""sku"": ""SKU-FISTCPAH"", ""upc"": ""841156251690"", ""name"": ""Artículo_m6odo8"", ""size"": ""XL"", ""tags"": [""ropa"", ""hogar"", ""libros"", ""música""], ""brand"": ""MarcaC"", ""color"": ""rojo"", ""price"": 14.11, ""rating"": ""1.0"", ""weight"": 24.12, ""material"": ""Algodón"", ""inventory"": 584, ""dimensions"": {""width"": 95, ""height"": 294, ""length"": 258}, ""createdDate"": ""2026-01-09T08:09:16.949Z"", ""description"": ""Un producto de libros básico"", ""lastModified"": ""2026-03-02T13:08:26.639Z""}","{""region"": ""LATAM"", ""source"": ""Importación"", ""status"": ""Inactivo"", ""verified"": false, ""confidence"": ""81.22"", ""department"": ""Ventas"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-09T07:21:25.647Z""}","{""sku"":""SKU-FISTCPAH"",""upc"":""841156251690"",""name"":""Item_m6odo8"",""size"":""XL"",""tags"":[""clothing"",""home"",""books"",""music""],""brand"":""BrandC"",""color"":""red"",""price"":14.11,""rating"":""1.0"",""weight"":24.12,""material"":""Cotton"",""inventory"":584,""dimensions"":{""width"":95,""height"":294,""length"":258},""createdDate"":""2026-01-09T08:09:16.949Z"",""description"":""A basic books product"",""lastModified"":""2026-03-02T13:08:26.639Z""}",0.812
1,REC-000917,Event,Workshop,Event,Sponsored,"{""sku"": ""SKU-U3RJR1MM"", ""upc"": ""604762250172"", ""name"": ""Artículo_b8kq6a"", ""size"": ""L"", ""tags"": [""ropa"", ""electrónica"", ""muebles""], ""brand"": ""MarcaE"", ""color"": ""rojo"", ""price"": 5.17, ""rating"": ""1.1"", ""weight"": 69.18, ""material"": ""Algodón"", ""inventory"": 483, ""dimensions"": {""width"": 486, ""height"": 452, ""length"": 282}, ""createdDate"": ""2026-03-16T19:59:07.312Z"", ""description"": ""Un producto de arte profesional"", ""lastModified"": ""2026-03-25T03:53:49.152Z""}","{""region"": ""US"", ""source"": ""Envío de Usuario"", ""status"": ""Inactivo"", ""verified"": true, ""confidence"": ""55.37"", ""department"": ""Ventas"", ""dataQuality"": ""Media"", ""lastChecked"": ""2026-03-15T03:13:19.525Z""}","{""sku"":""SKU-U3RJR1MM"",""upc"":""604762250172"",""name"":""Item_b8kq6a"",""size"":""L"",""tags"":[""clothing"",""electronics"",""furniture""],""brand"":""BrandE"",""color"":""red"",""price"":5.17,""rating"":""1.1"",""weight"":69.18,""material"":""Cotton"",""inventory"":483,""dimensions"":{""width"":486,""height"":452,""length"":282},""createdDate"":""2026-03-16T19:59:07.312Z"",""description"":""A professional art product"",""lastModified"":""2026-03-25T03:53:49.152Z""}",0.554
1,REC-000918,Document,Warranty,Document,Invoice,,"{""region"": ""LATAM"", ""source"": ""Envío de Usuario"", ""status"": ""Pendiente"", ""verified"": true, ""confidence"": ""3.61"", ""department"": ""Ventas"", ""dataQuality"": ""Media"", ""lastChecked"": ""2026-03-12T08:50:54.081Z""}",,0.036
1,REC-000919,Payment,Digital Wallet,Payment,Bank Transfer,"{""sku"": ""SKU-H2TDMWRP"", ""upc"": ""6029257478"", ""name"": ""Artículo_nfq7xg"", ""size"": ""One Size"", ""tags"": [""juguetes"", ""deportes"", ""libros""], ""brand"": ""Genérico"", ""color"": ""pequeño"", ""price"": 33.96, ""rating"": ""3.0"", ""weight"": 17.36, ""material"": ""Madera"", ""inventory"": 423, ""dimensions"": {""width"": 64, ""height"": 52, ""length"": 84}, ""createdDate"": ""2025-04-01T00:04:42.081Z"", ""description"": ""Un producto de libros profesional"", ""lastModified"": ""2026-03-12T21:01:28.353Z""}","{""region"": ""APAC"", ""source"": ""Entrada Manual"", ""status"": ""Activo"", ""verified"": true, ""confidence"": ""60.40"", ""department"": ""Ventas"", ""dataQuality"": ""Media"", ""lastChecked"": ""2026-03-11T02:16:19.775Z""}","{""sku"":""SKU-H2TDMWRP"",""upc"":""6029257478"",""name"":""Item_nfq7xg"",""size"":""One Size"",""tags"":[""toys"",""sports"",""books""],""brand"":""Generic"",""color"":""small"",""price"":33.96,""rating"":""3.0"",""weight"":17.36,""material"":""Wood"",""inventory"":423,""dimensions"":{""width"":64,""height"":52,""length"":84},""createdDate"":""2025-04-01T00:04:42.081Z"",""description"":""A professional books product"",""lastModified"":""2026-03-12T21:01:28.353Z""}",0.604
1,REC-000920,Alert,Status,Alert,Performance,,"{""region"": ""LATAM"", ""source"": ""Entrada Manual"", ""status"": ""Activo"", ""verified"": true, ""confidence"": ""46.96"", ""department"": ""Finanzas"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-16T19:09:40.952Z""}",,0.470
1,REC-000921,Communication,In App Message,Communication,WhatsApp,"{""sku"": ""SKU-JQCT4TA2"", ""upc"": ""578915097863"", ""name"": ""Artículo_dcrs9l"", ""size"": ""XL"", ""tags"": [""música"", ""música"", ""deportes"", ""música""], ""brand"": ""MarcaA"", ""color"": ""pequeño"", ""price"": 5.11, ""rating"": ""1.3"", ""weight"": 30.73, ""material"": ""Vidrio"", ""inventory"": 190, ""dimensions"": {""width"": 77, ""height"": 289, ""length"": 454}, ""createdDate"": ""2025-06-18T19:17:14.490Z"", ""description"": ""Un producto de muebles rojo"", ""lastModified"": ""2026-03-23T23:28:54.217Z""}","{""region"": ""LATAM"", ""source"": ""Entrada Manual"", ""status"": ""Activo"", ""verified"": false, ""confidence"": ""93.37"", ""department"": ""Operaciones"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-12T07:57:12.560Z""}","{""sku"":""SKU-JQCT4TA2"",""upc"":""578915097863"",""name"":""Item_dcrs9l"",""size"":""XL"",""tags"":[""music"",""music"",""sports"",""music""],""brand"":""BrandA"",""color"":""small"",""price"":5.11,""rating"":""1.3"",""weight"":30.73,""material"":""Glass"",""inventory"":190,""dimensions"":{""width"":77,""height"":289,""length"":454},""createdDate"":""2025-06-18T19:17:14.490Z"",""description"":""A red furniture product"",""lastModified"":""2026-03-23T23:28:54.217Z""}",0.934
1,REC-000922,User,Admin,User,Influencer,"{""sku"": ""SKU-JY8RX7AQ"", ""upc"": ""644459330711"", ""name"": ""Artículo_47qtk"", ""size"": ""XS"", ""tags"": [""deportes""], ""brand"": ""Lujo"", ""color"": ""estándar"", ""price"": 13.17, ""rating"": ""1.0"", ""weight"": 82.06, ""material"": ""Metal"", ""inventory"": 231, ""dimensions"": {""width"": 229, ""height"": 131, ""length"": 449}, ""createdDate"": ""2026-02-18T09:58:36.523Z"", ""description"": ""Un producto de arte grande"", ""lastModified"": ""2026-03-10T16:04:35.008Z""}","{""region"": ""LATAM"", ""source"": ""API"", ""status"": ""Archivado"", ""verified"": false, ""confidence"": ""83.70"", ""department"": ""Finanzas"", ""dataQuality"": ""Media"", ""lastChecked"": ""2026-03-10T09:39:54.049Z""}","{""sku"":""SKU-JY8RX7AQ"",""upc"":""644459330711"",""name"":""Item_47qtk"",""size"":""XS"",""tags"":[""sports""],""brand"":""Luxury"",""color"":""standard"",""price"":13.17,""rating"":""1.0"",""weight"":82.06,""material"":""Metal"",""inventory"":231,""dimensions"":{""width"":229,""height"":131,""length"":449},""createdDate"":""2026-02-18T09:58:36.523Z"",""description"":""A large art product"",""lastModified"":""2026-03-10T16:04:35.008Z""}",0.837
1,REC-000923,Return,Changed Mind,Return,Unwanted,"{""sku"": ""SKU-WW6R6SOK"", ""upc"": ""163677149953"", ""name"": ""Artículo_1aqho"", ""size"": ""XL"", ""tags"": [""ropa"", ""hogar"", ""libros"", ""deportes""], ""brand"": ""Genérico"", ""color"": ""rojo"", ""price"": 79.25, ""rating"": ""4.2"", ""weight"": 88.7, ""material"": ""Seda"", ""inventory"": 84, ""dimensions"": {""width"": 495, ""height"": 267, ""length"": 263}, ""createdDate"": ""2026-02-26T21:48:35.873Z"", ""description"": ""Un producto de ropa rojo"", ""lastModified"": ""2026-03-26T19:26:55.149Z""}","{""region"": ""APAC"", ""source"": ""Envío de Usuario"", ""status"": ""Activo"", ""verified"": true, ""confidence"": ""43.55"", ""department"": ""Finanzas"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-03T05:44:48.282Z""}","{""sku"":""SKU-WW6R6SOK"",""upc"":""163677149953"",""name"":""Item_1aqho"",""size"":""XL"",""tags"":[""clothing"",""home"",""books"",""sports""],""brand"":""Generic"",""color"":""red"",""price"":79.25,""rating"":""4.2"",""weight"":88.7,""material"":""Silk"",""inventory"":84,""dimensions"":{""width"":495,""height"":267,""length"":263},""createdDate"":""2026-02-26T21:48:35.873Z"",""description"":""A red clothing product"",""lastModified"":""2026-03-26T19:26:55.149Z""}",0.435
1,REC-000924,Complaint,Service,Complaint,Pricing,"{""sku"": ""SKU-EHAB7YPU"", ""upc"": ""697317915092"", ""name"": ""Artículo_ocsg1"", ""size"": ""L"", ""tags"": [""libros""], ""brand"": ""Genérico"", ""color"": ""grande"", ""price"": 31.9, ""rating"": ""0.6"", ""weight"": 78.86, ""material"": ""Madera"", ""inventory"": 19, ""dimensions"": {""width"": 430, ""height"": 490, ""length"": 8}, ""createdDate"": ""2026-03-21T16:46:27.365Z"", ""description"": ""Un producto de libros rojo"", ""lastModified"": ""2026-02-27T04:56:19.430Z""}","{""region"": ""MENA"", ""source"": ""Importación"", ""status"": ""Pendiente"", ""verified"": true, ""confidence"": ""4.84"", ""department"": ""Finanzas"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-06T17:36:41.886Z""}","{""sku"":""SKU-EHAB7YPU"",""upc"":""697317915092"",""name"":""Item_ocsg1"",""size"":""L"",""tags"":[""books""],""brand"":""Generic"",""color"":""large"",""price"":31.9,""rating"":""0.6"",""weight"":78.86,""material"":""Wood"",""inventory"":19,""dimensions"":{""width"":430,""height"":490,""length"":8},""createdDate"":""2026-03-21T16:46:27.365Z"",""description"":""A red books product"",""lastModified"":""2026-02-27T04:56:19.430Z""}",0.048
1,REC-000925,Account,Nonprofit,Account,Government,"{""sku"": ""SKU-5D0D987Z"", ""upc"": ""392966328733"", ""name"": ""Artículo_gy2tff"", ""size"": ""M"", ""tags"": [""música"", ""muebles""], ""brand"": ""Marca Propia"", ""color"": ""azul"", ""price"": 50.87, ""rating"": ""3.6"", ""weight"": 56.65, ""material"": ""Vidrio"", ""inventory"": 120, ""dimensions"": {""width"": 137, ""height"": 129, ""length"": 404}, ""createdDate"": ""2025-08-14T10:22:06.331Z"", ""description"": ""Un producto de deportes azul"", ""lastModified"": ""2026-03-17T04:41:12.804Z""}","{""region"": ""MENA"", ""source"": ""Extracción Web"", ""status"": ""Inactivo"", ""verified"": true, ""confidence"": ""16.19"", ""department"": ""Ventas"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-26T03:51:27.178Z""}","{""sku"":""SKU-5D0D987Z"",""upc"":""392966328733"",""name"":""Item_gy2tff"",""size"":""M"",""tags"":[""music"",""furniture""],""brand"":""Store Brand"",""color"":""blue"",""price"":50.87,""rating"":""3.6"",""weight"":56.65,""material"":""Glass"",""inventory"":120,""dimensions"":{""width"":137,""height"":129,""length"":404},""createdDate"":""2025-08-14T10:22:06.331Z"",""description"":""A blue sports product"",""lastModified"":""2026-03-17T04:41:12.804Z""}",0.162
1,REC-000926,Service,Delivery,Service,Standard,"{""sku"": ""SKU-N90MFD1U"", ""upc"": ""171435573349"", ""name"": ""Artículo_kfuhu"", ""size"": ""XS"", ""tags"": [""libros"", ""deportes"", ""comida"", ""comida""], ""brand"": ""Marca Propia"", ""color"": ""básico"", ""price"": 49.6, ""rating"": ""1.0"", ""weight"": 19.98, ""material"": ""Madera"", ""inventory"": 424, ""dimensions"": {""width"": 313, ""height"": 413, ""length"": 328}, ""createdDate"": ""2025-09-20T00:15:00.852Z"", ""description"": ""Un producto de juguetes rojo"", ""lastModified"": ""2026-03-10T10:13:12.263Z""}","{""region"": ""LATAM"", ""source"": ""Entrada Manual"", ""status"": ""Pendiente"", ""verified"": false, ""confidence"": ""31.74"", ""department"": ""Finanzas"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-16T19:22:02.746Z""}","{""sku"":""SKU-N90MFD1U"",""upc"":""171435573349"",""name"":""Item_kfuhu"",""size"":""XS"",""tags"":[""books"",""sports"",""food"",""food""],""brand"":""Store Brand"",""color"":""basic"",""price"":49.6,""rating"":""1.0"",""weight"":19.98,""material"":""Wood"",""inventory"":424,""dimensions"":{""width"":313,""height"":413,""length"":328},""createdDate"":""2025-09-20T00:15:00.852Z"",""description"":""A red toys product"",""lastModified"":""2026-03-10T10:13:12.263Z""}",0.317
1,REC-000927,Complaint,Fraud,Complaint,Billing,"{""sku"": ""SKU-LT31F92M"", ""upc"": ""71213026925"", ""name"": ""Artículo_1as1y4"", ""size"": ""XXL"", ""tags"": [""deportes""], ""brand"": ""Económico"", ""color"": ""grande"", ""price"": 69.73, ""rating"": ""4.4"", ""weight"": 73.23, ""material"": ""Metal"", ""inventory"": 868, ""dimensions"": {""width"": 335, ""height"": 444, ""length"": 458}, ""createdDate"": ""2025-05-16T11:03:32.914Z"", ""description"": ""Un producto de música premium"", ""lastModified"": ""2026-03-07T05:46:15.945Z""}","{""region"": ""APAC"", ""source"": ""Entrada Manual"", ""status"": ""Inactivo"", ""verified"": true, ""confidence"": ""65.26"", ""department"": ""Soporte"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-26T07:47:02.412Z""}","{""sku"":""SKU-LT31F92M"",""upc"":""71213026925"",""name"":""Item_1as1y4"",""size"":""XXL"",""tags"":[""sports""],""brand"":""Budget"",""color"":""large"",""price"":69.73,""rating"":""4.4"",""weight"":73.23,""material"":""Metal"",""inventory"":868,""dimensions"":{""width"":335,""height"":444,""length"":458},""createdDate"":""2025-05-16T11:03:32.914Z"",""description"":""A premium music product"",""lastModified"":""2026-03-07T05:46:15.945Z""}",0.653
1,REC-000928,Complaint,Billing,Complaint,Privacy,"{""sku"": ""SKU-MUEP79E6"", ""upc"": ""880045199789"", ""name"": ""Artículo_8axpnq"", ""size"": ""L"", ""tags"": [""música"", ""juguetes"", ""libros""], ""brand"": ""Marca Propia"", ""color"": ""estándar"", ""price"": 73.3, ""rating"": ""1.9"", ""weight"": 70.31, ""material"": ""Poliéster"", ""inventory"": 676, ""dimensions"": {""width"": 427, ""height"": 161, ""length"": 462}, ""createdDate"": ""2025-10-08T04:49:00.860Z"", ""description"": ""Un producto de ropa grande"", ""lastModified"": ""2026-03-26T11:55:04.206Z""}","{""region"": ""MENA"", ""source"": ""Extracción Web"", ""status"": ""Revisión"", ""verified"": false, ""confidence"": ""60.52"", ""department"": ""Soporte"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-22T23:51:11.646Z""}","{""sku"":""SKU-MUEP79E6"",""upc"":""880045199789"",""name"":""Item_8axpnq"",""size"":""L"",""tags"":[""music"",""toys"",""books""],""brand"":""Store Brand"",""color"":""standard"",""price"":73.3,""rating"":""1.9"",""weight"":70.31,""material"":""Polyester"",""inventory"":676,""dimensions"":{""width"":427,""height"":161,""length"":462},""createdDate"":""2025-10-08T04:49:00.860Z"",""description"":""A large clothing product"",""lastModified"":""2026-03-26T11:55:04.206Z""}",0.605
1,REC-000929,Shipping,Drop Off,Payment,COD,"{""sku"": ""SKU-UOCAQKNU"", ""upc"": ""997242345644"", ""name"": ""Artículo_3h919s"", ""size"": ""S"", ""tags"": [""arte"", ""ropa"", ""comida"", ""juguetes"", ""muebles""], ""brand"": ""Lujo"", ""color"": ""premium"", ""price"": 58.08, ""rating"": ""0.1"", ""weight"": 31.7, ""material"": ""Vidrio"", ""inventory"": 230, ""dimensions"": {""width"": 198, ""height"": 398, ""length"": 438}, ""createdDate"": ""2025-05-02T01:21:03.412Z"", ""description"": ""Un producto de ropa para consumidores"", ""lastModified"": ""2026-02-27T13:34:24.893Z""}","{""region"": ""APAC"", ""source"": ""Importación"", ""status"": ""Inactivo"", ""verified"": false, ""confidence"": ""17.25"", ""department"": ""Soporte"", ""dataQuality"": ""Media"", ""lastChecked"": ""2026-03-25T02:11:02.048Z""}","{""sku"":""SKU-UOCAQKNU"",""upc"":""997242345644"",""name"":""Item_3h919s"",""size"":""S"",""tags"":[""art"",""clothing"",""food"",""toys"",""furniture""],""brand"":""Luxury"",""color"":""premium"",""price"":58.08,""rating"":""0.1"",""weight"":31.7,""material"":""Glass"",""inventory"":230,""dimensions"":{""width"":198,""height"":398,""length"":438},""createdDate"":""2025-05-02T01:21:03.412Z"",""description"":""A consumer clothing product"",""lastModified"":""2026-02-27T13:34:24.893Z""}",0.172
1,REC-000930,User,Vendor,User,Inactive,"{""sku"": ""SKU-H6QUYLF9"", ""upc"": ""407835443185"", ""name"": ""Artículo_upodbt"", ""size"": ""One Size"", ""tags"": [""muebles"", ""arte""], ""brand"": ""MarcaA"", ""color"": ""básico"", ""price"": 95.52, ""rating"": ""4.6"", ""weight"": 57.23, ""material"": ""Metal"", ""inventory"": 671, ""dimensions"": {""width"": 161, ""height"": 104, ""length"": 61}, ""createdDate"": ""2025-04-01T06:06:40.543Z"", ""description"": ""Un producto de juguetes pequeño"", ""lastModified"": ""2026-03-04T18:34:32.022Z""}","{""region"": ""US"", ""source"": ""Extracción Web"", ""status"": ""Pendiente"", ""verified"": false, ""confidence"": ""76.36"", ""department"": ""Soporte"", ""dataQuality"": ""Media"", ""lastChecked"": ""2026-03-19T00:34:50.883Z""}","{""sku"":""SKU-H6QUYLF9"",""upc"":""407835443185"",""name"":""Item_upodbt"",""size"":""One Size"",""tags"":[""furniture"",""art""],""brand"":""BrandA"",""color"":""basic"",""price"":95.52,""rating"":""4.6"",""weight"":57.23,""material"":""Metal"",""inventory"":671,""dimensions"":{""width"":161,""height"":104,""length"":61},""createdDate"":""2025-04-01T06:06:40.543Z"",""description"":""A small toys product"",""lastModified"":""2026-03-04T18:34:32.022Z""}",0.764
1,REC-000931,Feedback,Testimonial,Feedback,Question,"{""sku"": ""SKU-7IQSTX45"", ""upc"": ""667347565947"", ""name"": ""Artículo_6qhge"", ""size"": ""L"", ""tags"": [""hogar"", ""música""], ""brand"": ""MarcaA"", ""color"": ""pequeño"", ""price"": 46.12, ""rating"": ""2.2"", ""weight"": 69.14, ""material"": ""Poliéster"", ""inventory"": 394, ""dimensions"": {""width"": 382, ""height"": 368, ""length"": 359}, ""createdDate"": ""2025-07-11T20:15:36.301Z"", ""description"": ""Un producto de alimentos profesional"", ""lastModified"": ""2026-03-17T03:32:59.407Z""}","{""region"": ""EU"", ""source"": ""Importación"", ""status"": ""Revisión"", ""verified"": false, ""confidence"": ""22.99"", ""department"": ""Soporte"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-20T02:13:50.546Z""}","{""sku"":""SKU-7IQSTX45"",""upc"":""667347565947"",""name"":""Item_6qhge"",""size"":""L"",""tags"":[""home"",""music""],""brand"":""BrandA"",""color"":""small"",""price"":46.12,""rating"":""2.2"",""weight"":69.14,""material"":""Polyester"",""inventory"":394,""dimensions"":{""width"":382,""height"":368,""length"":359},""createdDate"":""2025-07-11T20:15:36.301Z"",""description"":""A professional food product"",""lastModified"":""2026-03-17T03:32:59.407Z""}",0.230
1,REC-000932,Document,Guide,Document,Invoice,"{""sku"": ""SKU-JZ25DWNE"", ""upc"": ""117422963562"", ""name"": ""Artículo_r5fu7p"", ""size"": ""L"", ""tags"": [""juguetes"", ""música"", ""deportes""], ""brand"": ""MarcaD"", ""color"": ""premium"", ""price"": 98.68, ""rating"": ""1.8"", ""weight"": 8.72, ""material"": ""Plástico"", ""inventory"": 85, ""dimensions"": {""width"": 113, ""height"": 101, ""length"": 499}, ""createdDate"": ""2025-09-09T23:13:58.506Z"", ""description"": ""Un producto de alimentos profesional"", ""lastModified"": ""2026-03-05T19:20:19.531Z""}","{""region"": ""APAC"", ""source"": ""Importación"", ""status"": ""Activo"", ""verified"": true, ""confidence"": ""6.41"", ""department"": ""Operaciones"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-16T20:21:08.585Z""}","{""sku"":""SKU-JZ25DWNE"",""upc"":""117422963562"",""name"":""Item_r5fu7p"",""size"":""L"",""tags"":[""toys"",""music"",""sports""],""brand"":""BrandD"",""color"":""premium"",""price"":98.68,""rating"":""1.8"",""weight"":8.72,""material"":""Plastic"",""inventory"":85,""dimensions"":{""width"":113,""height"":101,""length"":499},""createdDate"":""2025-09-09T23:13:58.506Z"",""description"":""A professional food product"",""lastModified"":""2026-03-05T19:20:19.531Z""}",0.064
1,REC-000933,System,Queue,System,Cache,"{""sku"": ""SKU-2PF4CTVG"", ""upc"": ""232612975395"", ""name"": ""Artículo_d9phow"", ""size"": ""One Size"", ""tags"": [""muebles"", ""electrónica"", ""deportes"", ""hogar"", ""muebles""], ""brand"": ""Genérico"", ""color"": ""azul"", ""price"": 64.96, ""rating"": ""2.0"", ""weight"": 85.63, ""material"": ""Plástico"", ""inventory"": 26, ""dimensions"": {""width"": 168, ""height"": 69, ""length"": 120}, ""createdDate"": ""2026-02-14T15:13:34.744Z"", ""description"": ""Un producto de libros azul"", ""lastModified"": ""2026-03-03T22:18:30.537Z""}","{""region"": ""US"", ""source"": ""Envío de Usuario"", ""status"": ""Activo"", ""verified"": false, ""confidence"": ""53.25"", ""department"": ""Soporte"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-23T16:46:13.139Z""}","{""sku"":""SKU-2PF4CTVG"",""upc"":""232612975395"",""name"":""Item_d9phow"",""size"":""One Size"",""tags"":[""furniture"",""electronics"",""sports"",""home"",""furniture""],""brand"":""Generic"",""color"":""blue"",""price"":64.96,""rating"":""2.0"",""weight"":85.63,""material"":""Plastic"",""inventory"":26,""dimensions"":{""width"":168,""height"":69,""length"":120},""createdDate"":""2026-02-14T15:13:34.744Z"",""description"":""A blue books product"",""lastModified"":""2026-03-03T22:18:30.537Z""}",0.532
1,REC-000934,Alert,Error,Alert,Security,"{""sku"": ""SKU-OHTQDGWR"", ""upc"": ""496651500117"", ""name"": ""Artículo_ggwfjk"", ""size"": ""S"", ""tags"": [""libros"", ""hogar"", ""deportes"", ""ropa"", ""libros""], ""brand"": ""Marca Propia"", ""color"": ""grande"", ""price"": 56.22, ""rating"": ""3.3"", ""weight"": 99.48, ""material"": ""Vidrio"", ""inventory"": 289, ""dimensions"": {""width"": 129, ""height"": 25, ""length"": 46}, ""createdDate"": ""2025-12-30T07:47:15.578Z"", ""description"": ""Un producto de arte pequeño"", ""lastModified"": ""2026-03-24T18:05:32.916Z""}","{""region"": ""LATAM"", ""source"": ""Importación"", ""status"": ""Revisión"", ""verified"": true, ""confidence"": ""18.94"", ""department"": ""Soporte"", ""dataQuality"": ""Media"", ""lastChecked"": ""2026-03-22T07:33:49.949Z""}","{""sku"":""SKU-OHTQDGWR"",""upc"":""496651500117"",""name"":""Item_ggwfjk"",""size"":""S"",""tags"":[""books"",""home"",""sports"",""clothing"",""books""],""brand"":""Store Brand"",""color"":""large"",""price"":56.22,""rating"":""3.3"",""weight"":99.48,""material"":""Glass"",""inventory"":289,""dimensions"":{""width"":129,""height"":25,""length"":46},""createdDate"":""2025-12-30T07:47:15.578Z"",""description"":""A small art product"",""lastModified"":""2026-03-24T18:05:32.916Z""}",0.189
1,REC-000935,Alert,Warning,Alert,Security,,"{""region"": ""US"", ""source"": ""Envío de Usuario"", ""status"": ""Pendiente"", ""verified"": true, ""confidence"": ""31.85"", ""department"": ""Soporte"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-07T15:04:03.049Z""}",,0.319
